date,open,high,low,close,volume
2006-07-12,28.5568,28.7168,27.9668,28.0368,605200.0
2006-07-13,27.7468,27.9568,27.2168,27.2368,626900.0
2006-07-14,27.3068,27.3368,26.6568,26.8668,627800.0
2006-07-17,26.8368,27.2568,26.6668,27.0068,403700.0
2006-07-18,27.1768,27.2168,26.4268,27.0268,520100.0
2006-07-19,27.1268,28.0668,27.1168,27.7768,1489500.0
2006-07-20,28.1668,28.1668,27.1668,27.2868,345000.0
2006-07-21,27.3868,27.3868,26.6968,26.6968,1148600.0
2006-07-24,27.0268,27.7468,27.0268,27.6368,692500.0
2006-07-25,27.6968,28.1568,27.4468,27.8468,578100.0
2006-07-26,27.8168,28.0568,27.5368,27.8468,489800.0
2006-07-27,28.0868,28.1168,27.4868,27.6668,875500.0
2006-07-28,27.8768,28.2868,27.7068,28.2168,612700.0
2006-07-31,28.1168,28.3068,27.9868,28.1968,751000.0
2006-08-01,27.9668,27.9668,27.5468,27.7868,1216000.0
2006-08-02,28.0168,28.3668,27.8268,28.1268,493700.0
2006-08-03,27.9768,28.4768,27.7868,28.3468,722000.0
2006-08-04,28.7268,28.8868,27.9468,28.2568,729600.0
2006-08-07,28.1268,28.1768,27.9068,28.0568,620200.0
2006-08-08,28.2268,28.2768,27.6768,27.7968,345300.0
2006-08-09,28.1968,28.3768,27.5868,27.6268,345700.0
2006-08-10,27.5968,27.9768,27.4668,27.9468,420300.0
2006-08-11,27.8968,27.8968,27.4768,27.7068,383200.0
2006-08-14,27.9868,28.2868,27.7568,27.8368,747800.0
2006-08-15,28.3168,28.6268,28.1868,28.5568,472900.0
2006-08-16,28.7268,29.3068,28.7168,29.2868,577100.0
2006-08-17,29.1068,29.5868,29.0768,29.3568,981200.0
2006-08-18,29.4768,29.5468,29.1468,29.4868,752600.0
2006-08-21,29.3168,29.3268,29.0868,29.3068,1211000.0
2006-08-22,29.1968,29.4168,29.0568,29.2468,1489400.0
2006-08-23,29.2668,29.3868,28.7768,29.0568,1007400.0
2006-08-24,29.1068,29.1468,28.7168,28.9868,1354800.0
2006-08-25,28.8468,29.1668,28.7868,28.9268,353800.0
2006-08-28,29.0068,29.4268,28.9368,29.2468,581800.0
2006-08-29,29.2768,29.5668,29.0868,29.4268,522000.0
2006-08-30,29.5368,29.7168,29.4668,29.6468,1490200.0
2006-08-31,29.7068,29.7968,29.5768,29.6068,1200800.0
2006-09-01,29.8968,30.0468,29.7068,30.0068,660200.0
2006-09-05,30.0168,30.1268,29.7968,30.1068,1244000.0
2006-09-06,29.7268,29.8568,29.4268,29.5468,947400.0
2006-09-07,29.3068,29.5168,29.0668,29.2168,683000.0
2006-09-08,29.3768,29.5368,29.2268,29.4868,378400.0
2006-09-11,28.5268,29.7668,28.5268,29.6668,1184900.0
2006-09-12,29.7868,30.4068,29.6468,30.3568,1570700.0
2006-09-13,30.2068,30.5968,30.2068,30.5468,686600.0
2006-09-14,30.3568,30.5468,30.3168,30.5468,492400.0
2006-09-15,30.7368,30.8968,30.5668,30.6868,712900.0
2006-09-18,30.6568,30.8968,30.5268,30.6868,452000.0
2006-09-19,30.7368,30.7368,30.1968,30.5868,841100.0
2006-09-20,30.7768,31.0268,30.7268,30.9068,637600.0
2006-09-21,30.8868,31.0268,30.3568,30.5468,460600.0
2006-09-22,30.4668,30.4668,30.0768,30.2468,711600.0
2006-09-25,30.3468,30.8168,30.0168,30.6368,1028200.0
2006-09-26,30.5868,31.0568,30.4268,30.9768,2940800.0
2006-09-27,31.0168,31.1968,30.8768,31.0668,2772200.0
2006-09-28,31.0568,31.2068,30.8268,31.0368,1191000.0
2006-09-29,31.0668,31.1768,30.8268,30.8968,817800.0
2006-10-02,31.0068,31.0268,30.6268,30.7368,605200.0
2006-10-03,30.7468,30.9668,30.4568,30.8368,508600.0
2006-10-04,30.6768,31.5968,30.6068,31.4868,1406400.0
2006-10-05,31.5768,31.8768,31.4268,31.8468,1551800.0
2006-10-06,31.6768,31.7668,31.4968,31.7668,873400.0
2006-10-09,31.5668,31.9068,31.5268,31.8168,569300.0
2006-10-10,31.8468,31.9668,31.6368,31.8768,684000.0
2006-10-11,31.7468,31.9268,31.4668,31.6968,1005200.0
2006-10-12,31.9868,32.3168,31.8768,32.3168,751200.0
2006-10-13,32.1668,32.4268,32.1568,32.4068,548000.0
2006-10-16,32.3968,32.6268,32.3068,32.4568,1306800.0
2006-10-17,32.3268,32.4368,31.9368,32.2468,975400.0
2006-10-18,32.5568,32.6768,31.8468,32.2968,615400.0
2006-10-19,32.2268,32.4668,32.1368,32.2768,777500.0
2006-10-20,32.4368,32.4368,32.1668,32.3368,623900.0
2006-10-23,32.2168,32.8368,31.2968,32.6868,1034600.0
2006-10-24,32.6268,32.8168,32.4968,32.7668,1364600.0
2006-10-25,32.7368,32.9368,32.5568,32.9368,1293700.0
2006-10-26,33.0268,33.1968,32.6668,33.0368,1612000.0
2006-10-27,33.0468,33.1068,32.5668,32.7168,988800.0
2006-10-30,32.6268,32.8968,32.4568,32.7668,716000.0
2006-10-31,32.9068,32.9768,32.5768,32.7868,1200300.0
2006-11-01,32.8968,32.9968,32.1968,32.3068,1435400.0
2006-11-02,32.1068,32.3668,32.0168,32.2468,1091800.0
2006-11-03,32.4768,32.5068,31.7468,32.0668,1027100.0
2006-11-06,32.3268,32.8468,32.2368,32.7668,1008500.0
2006-11-07,32.8568,33.2068,32.7668,32.9968,856300.0
2006-11-08,32.7968,33.1668,32.6368,33.1368,1066600.0
2006-11-09,33.1968,33.2268,32.6268,32.6968,1390800.0
2006-11-10,32.7168,32.8568,32.6368,32.8568,989700.0
2006-11-13,32.8868,33.1968,32.7768,33.0268,1398600.0
2006-11-14,33.1468,33.5668,32.8468,33.5268,1533800.0
2006-11-15,33.5368,34.0068,33.4668,33.7768,1197100.0
2006-11-16,33.9768,34.0668,33.7868,33.9968,1685400.0
2006-11-17,33.8968,33.9668,33.6768,33.9668,914200.0
2006-11-20,33.8768,34.0668,33.7668,33.9668,2342600.0
2006-11-21,33.9468,34.0968,33.9168,34.0168,1296700.0
2006-11-22,34.2068,34.3768,34.0568,34.3768,793800.0
2006-11-24,34.0468,34.3568,34.0368,34.1468,377000.0
2006-11-27,34.0868,34.0868,33.1768,33.1868,1722900.0
2006-11-28,33.0368,33.4468,32.9668,33.3668,1142800.0
2006-11-29,33.4968,33.8668,33.4668,33.7968,958400.0
2006-11-30,33.8568,34.1268,33.5468,33.8268,972800.0
2006-12-01,33.8868,33.9568,33.1368,33.6668,1947100.0
2006-12-04,33.8868,34.4268,33.5368,34.3068,2230000.0
2006-12-05,34.3868,34.5568,34.2268,34.5268,1455600.0
2006-12-06,34.5268,34.5768,34.3168,34.4768,813000.0
2006-12-07,34.5968,34.6968,34.1268,34.2168,1322400.0
2006-12-08,34.0968,34.4368,33.9668,34.2468,1013900.0
2006-12-11,34.1968,34.4568,34.1168,34.2968,1236100.0
2006-12-12,34.2768,34.2768,33.8068,34.0568,1267800.0
2006-12-13,34.3768,34.3768,33.9868,34.1568,1320600.0
2006-12-14,34.1268,34.6568,34.0968,34.6168,1729300.0
2006-12-15,34.7168,34.8368,34.5068,34.5868,1004900.0
2006-12-18,34.6968,34.8368,34.2568,34.3568,1792400.0
2006-12-19,34.1668,34.5368,33.9768,34.3568,1114300.0
2006-12-20,34.2568,34.4768,34.1568,34.1568,1163500.0
2006-12-21,34.2768,34.3268,33.8368,33.9668,1430500.0
2006-12-22,33.9568,33.9968,33.5668,33.5668,2089400.0
2006-12-26,33.6468,33.8968,33.6268,33.8768,1078200.0
2006-12-27,34.0268,34.2568,33.9668,34.1868,1188900.0
2006-12-28,34.1468,34.2368,33.9868,34.0968,912600.0
2006-12-29,34.0268,34.2568,33.7668,33.8068,2277400.0
2007-01-03,34.1068,34.4868,33.5268,33.9568,3740100.0
2007-01-04,33.9368,34.4368,33.7168,34.2668,1636200.0
2007-01-05,34.1168,34.1468,33.7668,33.8968,1473000.0
2007-01-08,33.8968,34.2468,33.7868,34.1368,1219300.0
2007-01-09,34.2268,34.3568,33.9368,34.2068,2083900.0
2007-01-10,34.0068,34.5868,33.9268,34.5868,1022500.0
2007-01-11,34.6068,35.1368,34.6068,35.0668,2394500.0
2007-01-12,34.9768,35.4668,34.9768,35.4668,1619100.0
2007-01-16,35.4068,35.4968,35.2668,35.3768,1521500.0
2007-01-17,35.3168,35.5268,35.1768,35.3068,1529800.0
2007-01-18,35.2768,35.3268,34.8368,34.9168,1036900.0
2007-01-19,34.9068,35.0968,34.8368,35.0568,1044100.0
2007-01-22,35.0568,35.0768,34.3168,34.5868,2359700.0
2007-01-23,34.5968,34.9768,34.5468,34.8168,1402700.0
2007-01-24,34.8668,35.3468,34.8468,35.3068,1372000.0
2007-01-25,35.3068,35.3768,34.6468,34.6968,1606000.0
