date,close
2011-03-02,127.08
2011-03-03,127.12
2011-03-04,127.18
2011-03-07,127.15
2011-03-08,127.27
2011-03-09,127.32
2011-03-10,127.38
2011-03-11,127.25
2011-03-14,127.43
2011-03-15,127.52
2011-03-16,127.57
2011-03-17,127.6
2011-03-18,127.58
2011-03-21,127.45
2011-03-22,127.72
2011-03-23,127.51
2011-03-24,127.7
2011-03-25,127.71
2011-03-28,127.72
2011-03-29,127.77
2011-03-30,127.87
2011-03-31,127.87
2011-04-01,127.83
2011-04-06,127.7
2011-04-07,127.77
2011-04-08,127.78
2011-04-11,127.87
2011-04-12,127.97
2011-04-13,128.06
2011-04-14,128.1
2011-04-15,128.08
2011-04-18,128.02
2011-04-19,128.04
2011-04-20,128.04
2011-04-21,128.07
2011-04-22,128.04
2011-04-25,128.05
2011-04-26,128.06
2011-04-27,128.13
2011-04-28,128.19
2011-04-29,128.33
2011-05-03,128.47
2011-05-04,128.23
2011-05-05,128.81
2011-05-06,129.0
2011-05-09,129.11
2011-05-10,129.08
2011-05-11,129.1
2011-05-12,129.13
2011-05-13,129.15
2011-05-16,129.16
2011-05-17,129.18
2011-05-18,129.19
2011-05-19,129.13
2011-05-20,129.19
2011-05-23,129.22
2011-05-24,129.22
2011-05-25,129.25
2011-05-26,129.26
2011-05-27,129.25
2011-05-30,129.28
2011-05-31,129.29
2011-06-01,129.29
2011-06-02,129.27
2011-06-03,129.29
2011-06-07,129.32
2011-06-08,129.26
2011-06-09,129.19
2011-06-10,129.13
2011-06-13,129.14
2011-06-14,129.04
2011-06-15,128.8
2011-06-16,128.67
2011-06-17,128.7
2011-06-20,128.84
2011-06-21,128.88
2011-06-22,128.79
2011-06-23,128.71
2011-06-24,128.89
2011-06-27,128.9
2011-06-28,128.89
2011-06-29,128.91
2011-06-30,128.89
2011-07-01,128.97
2011-07-04,129.01
2011-07-05,129.0
2011-07-06,129.0
2011-07-07,128.96
2011-07-08,128.99
2011-07-11,129.0
2011-07-12,129.0
2011-07-13,128.99
2011-07-14,128.93
2011-07-15,128.88
2011-07-18,128.79
2011-07-19,128.55
2011-07-20,128.3
2011-07-21,128.07
2011-07-22,128.19
2011-07-25,128.15
2011-07-26,128.1
2011-07-27,128.13
2011-07-28,128.11
2011-07-29,128.11
2011-08-01,128.18
2011-08-02,128.22
2011-08-03,127.86
2011-08-04,127.94
2011-08-05,128.16
2011-08-08,128.39
2011-08-09,128.53
2011-08-10,128.6
2011-08-11,128.81
2011-08-12,128.74
2011-08-15,128.81
2011-08-16,128.79
2011-08-17,128.79
2011-08-18,128.79
2011-08-19,128.85
2011-08-22,128.94
2011-08-23,128.9
2011-08-24,128.89
2011-08-25,128.81
2011-08-26,128.73
2011-08-29,128.31
2011-08-30,128.13
2011-08-31,128.17
2011-09-01,128.33
2011-09-02,128.37
2011-09-05,128.41
2011-09-06,128.52
2011-09-07,128.44
2011-09-08,128.35
2011-09-09,128.4
2011-09-13,128.49
2011-09-14,128.47
2011-09-15,128.49
2011-09-16,128.43
2011-09-19,128.46
2011-09-20,128.45
2011-09-21,128.46
2011-09-22,128.52
2011-09-23,128.89
2011-09-26,129.16
2011-09-27,129.11
2011-09-28,129.09
2011-09-29,129.18
2011-09-30,129.31
2011-10-10,129.88
2011-10-11,129.96
2011-10-12,129.92
2011-10-13,129.86
2011-10-14,130.06
2011-10-17,130.12
2011-10-18,130.27
2011-10-19,130.4
2011-10-20,130.7
2011-10-21,130.98
2011-10-24,130.86
2011-10-25,130.78
2011-10-26,130.84
2011-10-27,130.78
2011-10-28,130.83
2011-10-31,131.03
2011-11-01,131.17
2011-11-02,131.3
2011-11-03,131.41
2011-11-04,131.52
2011-11-07,131.57
2011-11-08,131.78
2011-11-09,132.11
2011-11-10,132.49
2011-11-11,132.52
2011-11-14,132.62
2011-11-15,132.46
2011-11-16,132.48
2011-11-17,132.44
2011-11-18,132.42
2011-11-21,132.39
2011-11-22,132.38
2011-11-23,132.49
2011-11-24,132.63
2011-11-25,132.6
2011-11-28,132.59
2011-11-29,132.53
2011-11-30,132.58
2011-12-01,133.13
2011-12-02,133.47
2011-12-05,133.7
2011-12-06,133.58
2011-12-07,133.6
2011-12-08,133.58
2011-12-09,133.68
2011-12-12,133.69
2011-12-13,133.65
2011-12-14,133.67
2011-12-15,133.68
2011-12-16,133.72
2011-12-19,133.78
2011-12-20,133.79
2011-12-21,133.82
2011-12-22,133.78
2011-12-23,133.79
2011-12-26,133.85
2011-12-27,133.9
2011-12-28,133.94
2011-12-29,133.96
2011-12-30,134.14
2012-01-04,134.19
2012-01-05,134.16
2012-01-06,134.33
2012-01-09,134.48
2012-01-10,134.58
2012-01-11,134.62
2012-01-12,134.71
2012-01-13,134.66
2012-01-16,134.67
2012-01-17,134.68
2012-01-18,134.69
2012-01-19,134.74
2012-01-20,134.81
2012-01-30,135.01
2012-01-31,135.03
2012-02-01,134.92
2012-02-02,134.87
2012-02-03,134.88
2012-02-06,134.81
2012-02-07,134.8
2012-02-08,134.65
2012-02-09,134.45
2012-02-10,134.54
2012-02-13,134.71
2012-02-14,134.71
2012-02-15,134.67
2012-02-16,134.61
2012-02-17,134.56
2012-02-20,134.75
2012-02-21,134.72
2012-02-22,134.67
2012-02-23,134.67
2012-02-24,134.7
2012-02-27,134.62
2012-02-28,134.6
2012-02-29,134.64
2012-03-01,134.63
2012-03-02,134.61
2012-03-05,134.63
2012-03-06,134.65
2012-03-07,134.74
2012-03-08,134.8
2012-03-09,134.85
2012-03-12,134.95
2012-03-13,134.94
2012-03-14,134.93
2012-03-15,134.9
2012-03-16,134.89
2012-03-19,134.95
2012-03-20,134.92
2012-03-21,134.87
2012-03-22,134.89
2012-03-23,134.92
2012-03-26,134.97
2012-03-27,134.97
2012-03-28,135.02
2012-03-29,135.12
2012-03-30,135.17
2012-04-05,135.2
2012-04-06,135.21
2012-04-09,135.22
2012-04-10,135.17
2012-04-11,135.19
2012-04-12,135.18
2012-04-13,135.18
2012-04-16,135.2
2012-04-17,135.19
2012-04-18,135.17
2012-04-19,135.18
2012-04-20,135.2
2012-04-23,135.27
2012-04-24,135.33
2012-04-25,135.33
2012-04-26,135.35
2012-04-27,135.37
2012-05-02,135.45
2012-05-03,135.44
2012-05-04,135.46
2012-05-07,135.51
2012-05-08,135.51
2012-05-09,135.58
2012-05-10,135.68
2012-05-11,135.88
2012-05-14,136.29
2012-05-15,136.67
