date,close
2011-03-02,2655.36
2011-03-03,2701.62
2011-03-04,2761.95
2011-03-07,2695.85
2011-03-08,2756.19
2011-03-09,2769.31
2011-03-10,2775.0
2011-03-11,2807.55
2011-03-14,2812.29
2011-03-15,2739.61
2011-03-16,2702.0
2011-03-17,2625.06
2011-03-18,2610.88
2011-03-21,2672.43
2011-03-22,2684.53
2011-03-23,2727.69
2011-03-24,2776.09
2011-03-25,2802.5
2011-03-28,2789.73
2011-03-29,2833.43
2011-03-30,2853.87
2011-03-31,2846.96
2011-04-01,2895.97
2011-04-04,2972.13
2011-04-05,2976.88
2011-04-06,2962.28
2011-04-07,3019.83
2011-04-08,3040.86
2011-04-11,3027.07
2011-04-12,2950.11
2011-04-13,3041.97
2011-04-14,3075.15
2011-04-15,3082.65
2011-04-18,3125.18
2011-04-19,3209.11
2011-04-20,3238.19
2011-04-21,3205.35
2011-04-22,3211.56
2011-04-25,3258.44
2011-04-26,3249.95
2011-04-27,3197.91
2011-04-28,3197.8
2011-04-29,3204.71
2011-05-02,3195.72
2011-05-03,3040.08
2011-05-04,2995.83
2011-05-05,3019.79
2011-05-06,3060.61
2011-05-09,3071.68
2011-05-10,3047.12
2011-05-11,3013.7
2011-05-12,2999.0
2011-05-13,2921.54
2011-05-16,2874.18
2011-05-17,2891.38
2011-05-18,2896.76
2011-05-19,2961.26
2011-05-20,2933.98
2011-05-23,2831.51
2011-05-24,2826.25
2011-05-25,2839.77
2011-05-26,2861.76
2011-05-27,2888.38
2011-05-30,2892.89
2011-05-31,2943.06
2011-06-01,2928.43
2011-06-02,2977.57
2011-06-03,2875.6
2011-06-06,2779.17
2011-06-07,2748.47
2011-06-08,2654.9
2011-06-09,2632.75
2011-06-10,2575.32
2011-06-13,2532.91
2011-06-14,2604.62
2011-06-15,2544.19
2011-06-16,2494.5
2011-06-17,2447.39
2011-06-20,2461.93
2011-06-21,2613.33
2011-06-22,2592.94
2011-06-23,2618.77
2011-06-24,2616.65
2011-06-27,2653.21
2011-06-28,2728.75
2011-06-29,2726.97
2011-06-30,2795.64
2011-07-01,2871.4
2011-07-04,2881.41
2011-07-05,2934.09
2011-07-06,2922.65
2011-07-07,2956.6
2011-07-08,2947.58
2011-07-11,2822.78
2011-07-12,2778.95
2011-07-13,2877.74
2011-07-14,2853.34
2011-07-15,2904.59
2011-07-18,2889.67
2011-07-19,2914.89
2011-07-20,2934.84
2011-07-21,2869.04
2011-07-22,2913.09
2011-07-25,2914.56
2011-07-26,3007.18
2011-07-27,2950.56
2011-07-28,2935.45
2011-07-29,2912.78
2011-08-01,2899.49
2011-08-02,2791.08
2011-08-03,2753.76
2011-08-04,2603.3
2011-08-05,2569.66
2011-08-08,2399.64
2011-08-09,2495.77
2011-08-10,2487.69
2011-08-11,2572.48
2011-08-12,2616.27
2011-08-15,2645.6
2011-08-16,2510.65
2011-08-17,2507.08
2011-08-18,2407.53
2011-08-19,2339.23
2011-08-22,2322.71
2011-08-23,2447.53
2011-08-24,2415.34
2011-08-25,2407.12
2011-08-26,2455.65
2011-08-29,2518.41
2011-08-30,2599.35
2011-08-31,2609.3
2011-09-01,2586.44
2011-09-02,2523.48
2011-09-05,2508.58
2011-09-06,2500.86
2011-09-07,2571.49
2011-09-08,2564.26
2011-09-09,2504.03
2011-09-12,2467.1
2011-09-13,2502.66
2011-09-14,2519.91
2011-09-15,2470.82
2011-09-16,2465.62
2011-09-19,2418.58
2011-09-20,2305.03
2011-09-21,2241.08
2011-09-22,2049.57
2011-09-23,2127.58
2011-09-26,2103.12
2011-09-27,2192.41
2011-09-28,2108.37
2011-09-29,1998.28
