date,600519.SS,000858.SZ,600887.SS,002714.SZ,601318.SS,600036.SS,002415.SZ,300750.SZ,600276.SS,300760.SZ,601012.SS,300274.SZ,000333.SZ,600690.SS,002594.SZ,600893.SS,601668.SS,600585.SS,601899.SS,600028.SS,002371.SZ,000063.SZ,600941.SS,002230.SZ,600900.SS,601088.SS,601006.SS,001979.SZ
2021-06-27,1780.97998046875,245.5167236328125,31.005090713500977,54.913822174072266,50.00450897216797,41.39692306518555,55.66132354736328,270.1219787597656,65.85069274902344,412.38531494140625,57.28559112548828,72.35127258300781,59.452205657958984,22.415803909301758,77.3808822631836,45.705726623535156,3.6752445697784424,32.78644943237305,8.96387767791748,3.2173943519592285,196.07247924804688,29.45782470703125,,62.42412185668945,17.063838958740234,13.056150436401367,4.764164447784424,9.514594078063965
2021-07-04,1744.802978515625,229.42247009277344,29.18476104736328,52.58594512939453,48.230674743652344,38.93885803222656,53.99738693237305,283.7895202636719,61.116844177246094,406.2874755859375,63.70994567871094,81.23941802978516,57.863468170166016,22.38091278076172,80.54682922363281,49.81687927246094,3.819112777709961,31.884075164794922,9.237166404724121,3.135279893875122,241.88327026367188,29.012481689453125,,60.86772918701172,17.072246551513672,13.530179977416992,4.3599324226379395,9.4893798828125
2021-07-11,1730.46142578125,240.51165771484375,29.85675048828125,50.40645217895508,47.91764831542969,39.79723358154297,56.35910415649414,276.18133544921875,59.14850616455078,396.7705078125,61.679378509521484,86.67832946777344,58.281558990478516,23.340347290039062,72.16259765625,53.32664108276367,3.8772294521331787,31.42068862915039,9.223381996154785,3.0979552268981934,238.4405059814453,33.2803840637207,,60.27293014526367,16.214855194091797,12.243525505065918,4.70021915435791,9.371707916259766
2021-07-18,1681.00439453125,235.04315185546875,29.006134033203125,43.970008850097656,46.264198303222656,40.0516357421875,60.29529571533203,284.5084228515625,60.516502380371094,397.6846618652344,63.95943832397461,94.45803833007812,55.99042892456055,22.886795043945312,83.73865509033203,59.843353271484375,3.8855316638946533,31.534502029418945,9.34328556060791,3.0307705402374268,274.60260009765625,33.744285583496094,,62.05732727050781,16.359230041503906,13.232321739196777,4.684655666351318,9.279251098632812
2021-07-25,1485.4681396484375,191.3121795654297,28.40219497680664,39.20296096801758,43.07771301269531,37.210811614990234,54.569923400878906,286.2716064453125,53.519065856933594,356.8648681640625,59.544857025146484,115.52519989013672,53.10561752319336,21.787809371948242,85.69065856933594,54.07590866088867,3.702878952026367,28.778587341308594,9.45396614074707,2.978516101837158,317.71478271484375,35.99885177612305,,58.09199905395508,16.54205894470215,12.658946990966797,4.575710296630859,7.867191791534424
2021-08-01,1478.3992919921875,195.862060546875,30.111940383911133,39.21223068237305,43.07771301269531,38.083065032958984,52.89704132080078,282.8804016113281,53.93241500854492,351.1053161621094,63.68915939331055,109.98991394042969,58.8250732421875,23.340347290039062,98.2410888671875,63.027767181396484,3.7776005268096924,31.940977096557617,9.85057258605957,2.9635860919952393,276.5295104980469,36.78749084472656,,56.5058708190918,16.58559226989746,13.046161651611328,4.544582843780518,8.299345970153809
2021-08-08,1504.092041015625,208.68844604492188,30.01837158203125,43.450645446777344,43.59141159057617,40.95589828491211,50.678462982177734,261.1239929199219,55.63502502441406,333.5979919433594,58.325130462646484,99.1258544921875,59.878658294677734,24.099164962768555,97.1690673828125,61.617950439453125,3.844020128250122,33.45307540893555,10.413198471069336,2.985980987548828,256.6576232910156,32.937095642089844,,53.6607551574707,17.064441680908203,13.373805046081543,4.583491802215576,8.935001373291016
2021-08-15,1369.5762939453125,178.85845947265625,28.26609230041504,41.122764587402344,42.5479736328125,40.83586120605469,47.923126220703125,256.9942932128906,47.69279098510742,254.23483276367188,54.832275390625,94.8711166381836,60.20476531982422,22.773406982421875,92.3335952758789,62.11089324951172,3.8772294521331787,34.266029357910156,9.260275840759277,2.9561209678649902,269.02789306640625,32.82575607299805,,51.2518196105957,17.2820987701416,12.852554321289062,4.630183219909668,8.98871898651123
2021-08-22,1412.0701904296875,178.25180053710938,28.495759963989258,39.80579376220703,41.737308502197266,40.29170608520508,47.14483642578125,263.9586486816406,45.32094192504883,295.52081298828125,62.93375778198242,102.70590209960938,56.69282531738281,22.85190773010254,93.32466888427734,61.91371154785156,3.927043914794922,31.965370178222656,9.638435363769531,3.0606305599212646,286.8258361816406,32.11204147338867,,52.17375564575195,17.003498077392578,13.522732734680176,4.692438125610352,8.98871898651123
2021-08-29,1467.09228515625,178.43382263183594,30.758407592773438,42.523197174072266,41.50454330444336,41.612091064453125,45.981868743896484,253.03619384765625,45.37015151977539,302.7889404296875,59.316158294677734,96.28936767578125,58.565860748291016,25.15831756591797,82.29994201660156,58.1180534362793,4.209326267242432,35.51797866821289,10.210285186767578,3.2547190189361572,241.96331787109375,31.01116371154785,,49.10062789916992,17.464933395385742,14.870537757873535,4.8013834953308105,9.382645606994629
2021-09-05,1470.94970703125,185.20233154296875,30.962560653686523,42.1522216796875,41.50454330444336,43.3085823059082,48.057315826416016,261.1499938964844,46.69878005981445,303.2460021972656,58.08257293701172,98.8022689819336,60.53923797607422,24.937166213989258,86.0245132446289,59.48843002319336,4.367072105407715,38.59907150268555,11.040389060974121,3.3965535163879395,271.8961486816406,32.83041000366211,,51.65826416015625,17.760950088500977,16.680023193359375,4.995928764343262,9.32892894744873
2021-09-12,1491.6702880859375,175.0192413330078,30.18849754333496,41.44736862182617,39.07254409790039,41.01191329956055,49.282901763916016,261.61810302734375,46.206695556640625,331.86102294921875,55.58074188232422,85.3564682006836,57.07746887207031,23.707555770874023,82.62706756591797,51.926673889160156,4.084790229797363,37.90806579589844,9.970477104187012,3.3517630100250244,262.55596923828125,31.72020149230957,,50.50831985473633,17.682592391967773,16.099201202392578,4.855855464935303,9.588562965393066
2021-09-19,1498.748291015625,173.77992248535156,31.540983200073242,42.11512756347656,38.59095764160156,39.027339935302734,46.948028564453125,260.04736328125,49.01156997680664,342.8316650390625,56.69651794433594,96.6611328125,56.19111251831055,21.81449317932129,81.54207611083984,53.1097412109375,4.084790229797363,35.371646881103516,9.536978721618652,3.509857416152954,281.4275817871094,32.158687591552734,,52.63967514038086,18.36168670654297,16.307701110839844,4.863637447357178,10.985218048095703
2021-09-26,1619.07275390625,190.133544921875,32.06836700439453,48.13422393798828,38.81570053100586,40.37173080444336,49.202392578125,273.4403381347656,49.43476867675781,352.3578186035156,57.16084289550781,102.1551284790039,58.197933197021484,23.132556915283203,80.81011962890625,52.43933868408203,3.985161066055298,33.16854476928711,9.30639362335205,3.448009967803955,268.9469909667969,30.908536911010742,,52.4414176940918,19.15396499633789,16.873628616333008,4.871419429779053,11.585061073303223
2021-10-03,1627.5662841796875,197.78604125976562,33.7015495300293,50.73106384277344,41.81757736206055,40.75584030151367,50.52638244628906,277.7416687011719,53.33207702636719,344.0658264160156,55.13027572631836,103.40813446044922,60.62285232543945,23.619096755981445,81.9404525756836,50.56615447998047,4.026673316955566,33.55875778198242,9.463190078735352,3.5485122203826904,259.6214904785156,31.589590072631836,,54.34477233886719,19.110435485839844,15.93537712097168,4.9181108474731445,11.576108932495117
2021-10-10,1696.0184326171875,203.07257080078125,33.24222183227539,51.380271911621094,40.83835220336914,42.660400390625,50.00751876831055,295.94573974609375,49.25761795043945,345.6017150878906,58.90727615356445,108.48904418945312,59.36859130859375,23.18563461303711,91.76358032226562,52.88298797607422,3.868926525115967,32.76206588745117,10.569997787475586,3.417086124420166,260.3863220214844,31.878801345825195,,54.49347686767578,18.152734756469727,16.352378845214844,4.902547359466553,10.779300689697266
2021-10-17,1681.88916015625,195.0214080810547,33.93122100830078,52.89199447631836,43.575355529785156,43.44462585449219,49.596004486083984,312.7974853515625,50.48782730102539,331.8518981933594,58.6439208984375,108.34446716308594,62.29521179199219,24.512550354003906,97.16258239746094,53.3562126159668,3.927043914794922,33.014076232910156,10.256401062011719,3.370699882507324,270.6459045410156,31.029821395874023,,53.27413558959961,18.283327102661133,16.106647491455078,5.0192742347717285,10.519665718078613
2021-10-24,1615.6043701171875,187.63760375976562,36.5766487121582,52.96619415283203,39.78689193725586,43.18854904174805,46.751216888427734,332.46826171875,48.46044158935547,343.828125,67.7017822265625,112.97786712646484,57.503910064697266,24.0614013671875,100.82561492919922,58.3250846862793,3.868926525115967,30.957307815551758,9.647659301757812,3.2856595516204834,273.0361022949219,30.4327335357666,,55.93090057373047,18.500986099243164,14.810967445373535,4.941455841064453,9.337882041931152
2021-10-31,1610.1722412109375,182.264404296875,36.780799865722656,53.98637771606445,40.73615264892578,41.259986877441406,46.053436279296875,329.8000183105469,50.98975372314453,364.67230224609375,62.372406005859375,107.24980163574219,59.1595458984375,23.26525115966797,101.69683837890625,57.84199905395508,3.819112777709961,30.745933532714844,9.389403343200684,3.161963939666748,278.00042724609375,29.201244354248047,,57.447635650634766,17.987316131591797,14.52055549621582,4.840292453765869,8.514214515686035
2021-11-07,1569.3326416015625,176.66586303710938,35.72603225708008,54.32952880859375,41.290931701660156,41.932186126708984,47.07326889038086,333.39410400390625,51.71803665161133,335.70989990234375,65.67814636230469,110.65084075927734,60.34690856933594,24.326784133911133,99.35846710205078,63.70802688598633,3.9934630393981934,30.997949600219727,9.905911445617676,3.1774260997772217,324.32647705078125,29.686378479003906,,57.46746826171875,17.38657569885254,14.237590789794922,4.840292453765869,9.982491493225098
2021-11-14,1617.665771484375,184.2490234375,34.7478141784668,53.392818450927734,40.7606201171875,41.87617111206055,45.16779708862305,332.3538513183594,51.16690444946289,345.6657409667969,63.68222427368164,104.31690979003906,58.53240966796875,24.937166213989258,96.1326675415039,62.406654357910156,3.9436490535736084,30.461402893066406,9.619988441467285,3.2315423488616943,290.878173828125,29.84497833251953,,56.37700271606445,17.595529556274414,14.401411056518555,4.840292453765869,10.30479621887207
2021-11-21,1717.28759765625,193.14080810546875,33.33578872680664,50.6846923828125,39.74894714355469,40.091644287109375,42.761348724365234,342.23602294921875,51.521202087402344,330.0782775878906,60.535888671875,105.22569274902344,57.537357330322266,24.40639877319336,96.40471649169922,60.1292610168457,3.8772294521331787,29.72974395751953,9.55542278289795,3.161963939666748,273.6539001464844,29.126609802246094,,54.0969352722168,17.003498077392578,14.68437671661377,4.7624735832214355,10.653958320617676
2021-11-28,1744.599365234375,198.8520050048828,33.93973159790039,49.45119094848633,39.9692268371582,41.01191329956055,43.29810333251953,357.3193664550781,48.42107391357422,322.71881103515625,56.99452209472656,105.32897186279297,56.15766525268555,25.432546615600586,99.39732360839844,64.6741943359375,3.9685559272766113,31.184934616088867,9.334062576293945,3.247004270553589,284.6194763183594,28.865385055541992,,53.10560989379883,17.003498077392578,16.828950881958008,4.824728488922119,11.092652320861816
2021-12-05,1849.1048583984375,214.06163024902344,35.97270965576172,47.25315475463867,41.78860855102539,42.80443572998047,47.860504150390625,332.847900390625,50.448455810546875,338.79998779296875,60.16164779663086,103.26356506347656,60.12114715576172,26.980615615844727,97.62248992919922,61.11514663696289,4.034975528717041,32.06291961669922,9.463190078735352,3.2624661922454834,270.5870666503906,29.956932067871094,,53.333614349365234,17.003498077392578,16.15877342224121,4.832510471343994,11.298569679260254
2021-12-12,1814.3345947265625,203.80056762695312,34.84138488769531,43.92363357543945,41.23382568359375,40.62779998779297,46.65281295776367,338.69403076171875,48.99188995361328,325.6078186035156,56.758888244628906,100.86080169677734,57.44538116455078,26.051773071289062,90.35472869873047,62.998191833496094,4.109697341918945,32.46126937866211,9.380179405212402,3.247004270553589,254.0982666015625,30.470054626464844,,51.70783233642578,19.075607299804688,16.404504776000977,4.941455841064453,11.200087547302246
2021-12-19,1941.1973876953125,209.67640686035156,36.0407600402832,48.48664855957031,40.646400451660156,39.899593353271484,45.22146987915039,300.002685546875,49.326507568359375,340.180419921875,53.97291946411133,91.7110366821289,60.338558197021484,25.644855499267578,87.44632720947266,60.030670166015625,4.11799955368042,33.965232849121094,8.937458038330078,3.2547357082366943,242.69876098632812,29.900955200195312,,50.666934967041016,19.47610092163086,16.724700927734375,4.925892353057861,11.629825592041016
2021-12-26,1813.7152099609375,192.9674835205078,35.266693115234375,49.488285064697266,41.12775802612305,38.97932052612305,46.804893493652344,305.82794189453125,49.907169342041016,348.1341552734375,59.7389030456543,100.37887573242188,61.7182502746582,26.441001892089844,86.83744049072266,62.56439971923828,4.151209354400635,32.76206588745117,8.94668197631836,3.270197629928589,255.2161102294922,31.25373077392578,,52.05479431152344,19.763410568237305,16.769378662109375,4.98036527633667,11.943178176879883
2022-01-02,1718.1634521484375,188.6342315673828,34.1353759765625,52.18714141845703,43.19190216064453,39.251399993896484,44.6131477355957,280.8104553222656,50.07447814941406,299.8542785644531,55.62925338745117,88.3306655883789,65.03787231445312,27.24599838256836,79.83525085449219,55.38714599609375,4.350467681884766,35.73747634887695,8.64231014251709,3.362968921661377,215.7445068359375,31.25373077392578,47.568603515625,49.259239196777344,19.293264389038086,16.76193618774414,5.065965175628662,12.641505241394043
2022-01-09,1651.80810546875,179.5691375732422,33.05508041381836,51.65850067138672,41.690704345703125,38.42716598510742,43.20864486694336,300.3146667480469,45.91144943237305,308.82275390625,54.922367095947266,85.09484100341797,60.20476531982422,25.06101417541504,81.98579406738281,52.05484390258789,4.167813777923584,31.753997802734375,9.057360649108887,3.2856595516204834,212.33200073242188,30.787256240844727,47.59336853027344,46.40420913696289,19.54574966430664,16.769378662109375,5.0192742347717285,11.495532989501953
2022-01-16,1756.1983642578125,188.28759765625,34.075828552246094,51.00929260253906,43.689579010009766,41.46804428100586,44.27320861816406,296.20062255859375,44.228515625,312.86358642578125,52.6700325012207,85.90035247802734,64.72848510742188,26.361387252807617,81.09837341308594,49.52111053466797,4.425189018249512,33.485591888427734,9.472414016723633,3.3165836334228516,216.4358367919922,30.7406063079834,47.53558349609375,47.395545959472656,20.007186889648438,17.87889862060547,5.174910545349121,12.23862361907959
2022-01-23,1669.5029296875,171.92532348632812,32.383094787597656,50.62903594970703,40.7687873840332,39.37944030761719,42.45718765258789,308.220458984375,40.30168914794922,295.5483093261719,48.588104248046875,78.47864532470703,61.20817565917969,24.459476470947266,73.45491027832031,47.50004577636719,4.317257404327393,31.875938415527344,9.002021789550781,3.2392737865448,208.13258361816406,28.11902618408203,47.53558349609375,43.02376937866211,19.084314346313477,16.784273147583008,5.143783092498779,12.131190299987793
2022-01-30,1669.5029296875,171.92532348632812,32.383094787597656,50.62903594970703,40.7687873840332,39.37944030761719,42.45718765258789,308.220458984375,40.30168914794922,295.5483093261719,48.588104248046875,78.47864532470703,61.20817565917969,24.459476470947266,73.45491027832031,47.50004577636719,4.317257404327393,31.875938415527344,9.002021789550781,3.2392737865448,208.13258361816406,28.11902618408203,47.53558349609375,43.02376937866211,19.084314346313477,16.784273147583008,5.143783092498779,12.131190299987793
2022-02-06,1636.7408447265625,168.3634033203125,33.88018798828125,56.295711517333984,45.353939056396484,42.22026443481445,41.151092529296875,254.85140991210938,40.60677719116211,271.06561279296875,45.150691986083984,66.57501983642578,61.99418258666992,23.486404418945312,74.5528564453125,47.3521614074707,4.649353981018066,35.83503341674805,10.201062202453613,3.478933334350586,183.26699829101562,28.044389724731445,54.99036407470703,46.790828704833984,20.668869018554688,19.442651748657227,5.556219577789307,12.68626880645752
2022-02-13,1687.1976318359375,172.46263122558594,34.501136779785156,55.63722610473633,44.46465301513672,41.66010665893555,41.598384857177734,274.3609313964844,40.31153106689453,291.63543701171875,47.50698471069336,72.93647003173828,61.04094696044922,23.194482803344727,78.68873596191406,47.49018096923828,4.5663299560546875,35.38790512084961,10.357857704162598,3.386162042617798,197.83627319335938,27.4193172454834,51.84498977661133,50.49840545654297,20.224843978881836,19.20436668395996,5.4861836433410645,12.757891654968262
2022-02-20,1591.698974609375,165.07879638671875,33.59947967529297,53.04966735839844,41.93547439575195,39.859580993652344,43.163917541503906,275.0370788574219,39.4749870300293,297.95263671875,51.67207336425781,80.6611099243164,56.96039962768555,22.646026611328125,80.26924133300781,49.33379364013672,4.209326267242432,32.77019119262695,10.099603652954102,3.3243143558502197,221.77520751953125,27.242055892944336,50.40852355957031,48.86271286010742,19.80693817138672,18.295900344848633,5.322765350341797,12.21176528930664
2022-02-27,1575.2779541015625,152.8504180908203,33.471885681152344,54.47792434692383,40.87484359741211,38.9713249206543,40.94533920288086,255.78761291503906,39.150211334228516,286.3878479003906,53.91748046875,83.73855590820312,54.853233337402344,21.62872314453125,75.72203826904297,47.37187957763672,4.524817943572998,32.47753143310547,10.68067741394043,3.386162042617798,214.7884063720703,26.822229385375977,50.945133209228516,48.98167037963867,20.851703643798828,20.26920509338379,5.447274684906006,13.053339004516602
2022-03-06,1565.1124267578125,148.8638458251953,32.5787353515625,51.60285186767578,38.45988464355469,35.570335388183594,40.50698471069336,256.70306396484375,37.0244026184082,280.39056396484375,55.79558181762695,87.10517883300781,49.65220642089844,19.88603973388672,74.44274139404297,43.5072021484375,4.308955669403076,30.93291473388672,10.127273559570312,3.2083499431610107,220.85589599609375,23.36099624633789,49.61598587036133,46.13654708862305,19.676345825195312,20.030920028686523,5.28385591506958,12.72208023071289
2022-03-13,1510.94873046875,145.5099334716797,32.15342330932617,50.73106384277344,39.10441589355469,36.94673538208008,38.798316955566406,265.51904296875,36.90631103515625,289.916748046875,55.91339874267578,83.47694396972656,49.25084686279297,19.638349533081055,75.9487533569336,44.36492156982422,4.134604454040527,30.60773468017578,9.80445384979248,3.192888021469116,227.98239135742188,22.390731811523438,51.0029182434082,46.969268798828125,18.962425231933594,18.63843536376953,5.182692050933838,12.507210731506348
2022-03-20,1495.209228515625,136.2281494140625,30.409656524658203,50.96291732788086,38.85966110229492,36.154502868652344,36.73182678222656,261.1343994140625,35.794193267822266,274.2652893066406,52.600730895996094,74.9468002319336,46.90118408203125,19.37296485900879,76.21109771728516,44.946598052978516,4.367072105407715,29.9736270904541,10.625337600708008,3.216080665588379,210.33892822265625,23.6595401763916,54.48677444458008,46.07707214355469,18.553224563598633,20.239421844482422,5.143783092498779,12.784750938415527
2022-03-27,1574.8446044921875,138.57675170898438,31.76214599609375,53.25369644165039,39.94475555419922,37.690948486328125,36.86601257324219,269.887939453125,36.19770431518555,279.71405029296875,50.313743591308594,72.6541976928711,48.99999237060547,21.009496688842773,76.4216079711914,43.72409439086914,4.57463264465332,32.27428436279297,10.560772895812988,3.3784306049346924,202.54315185546875,22.325424194335938,56.45158767700195,45.977943420410156,19.34550666809082,21.989334106445312,5.353892803192139,13.868051528930664
2022-04-03,1578.374755859375,139.1747283935547,31.438905715942383,49.81289291381836,40.17319869995117,37.754974365234375,35.24680709838867,257.45721435546875,33.392826080322266,281.5699157714844,47.0565185546875,69.88655090332031,47.93804931640625,20.195653915405273,79.01908874511719,41.26924133300781,5.081080436706543,33.266090393066406,11.021942138671875,3.386162042617798,192.6881103515625,21.439125061035156,57.42575454711914,44.48102569580078,20.198726654052734,22.763761520385742,5.369455814361572,14.575333595275879
2022-04-10,1597.8299560546875,147.2432098388672,32.842430114746094,48.635040283203125,39.406280517578125,37.47488784790039,35.72093200683594,234.49928283691406,33.550289154052734,311.56536865234375,46.01697540283203,58.19633483886719,49.04179763793945,21.80564308166504,76.49932861328125,37.46371078491211,5.014660358428955,32.469398498535156,11.18796157836914,3.362968921661377,192.2321319580078,21.16857147216797,53.405296325683594,41.219547271728516,20.372854232788086,23.10630226135254,5.2605109214782715,15.228894233703613
2022-04-17,1568.6427001953125,143.2653045654297,32.62126541137695,51.06494140625,37.905094146728516,34.00988006591797,36.5081787109375,215.9675750732422,32.4775505065918,276.3314208984375,42.967655181884766,44.08271408081055,47.63701629638672,21.76141357421875,76.24024200439453,36.14262390136719,4.890124320983887,31.152416229248047,10.450093269348145,3.3475072383880615,186.5103302001953,21.289854049682617,54.3216667175293,38.20589828491211,20.62533950805664,22.108476638793945,5.447274684906006,14.530567169189453
2022-04-24,1617.639404296875,140.50936889648438,32.72334289550781,48.44028091430664,36.354949951171875,31.953283309936523,38.01108169555664,212.90931701660156,29.01327896118164,285.69305419921875,47.09809875488281,43.51127624511719,47.737361907958984,22.92025375366211,78.70169067382812,37.2468147277832,5.213918685913086,32.485660552978516,10.210285186767578,3.355238437652588,175.77273559570312,22.512012481689453,53.62818908691406,36.67925262451172,19.780820846557617,22.92013931274414,5.182692050933838,14.029206275939941
2022-05-01,1586.3372802734375,136.11546325683594,32.127906799316406,47.67050552368164,35.947021484375,30.336814880371094,31.131690979003906,195.55824279785156,28.87549591064453,279.7506103515625,46.453582763671875,42.93296813964844,48.66551971435547,22.601791381835938,78.40373229980469,38.538330078125,4.956543922424316,31.6483154296875,9.287946701049805,3.308852434158325,163.2700958251953,21.672361373901367,52.82740783691406,36.22323989868164,19.780820846557617,22.518030166625977,5.058183193206787,12.337106704711914
2022-05-08,1573.278564453125,136.01148986816406,32.706329345703125,45.70431900024414,35.86542892456055,29.7286376953125,28.698413848876953,215.74391174316406,29.505361557006836,279.2934875488281,48.345542907714844,49.2255744934082,47.670467376708984,22.75217628479004,87.47223663330078,38.56790542602539,4.8735198974609375,31.071117401123047,8.789883613586426,3.332045316696167,182.9801483154297,21.70035171508789,53.14936447143555,35.479740142822266,20.224843978881836,22.935029983520508,5.120437145233154,12.104330062866211
