date,close
2011-03-08,983.88
2012-07-02,983.88
2012-07-03,986.68
2012-07-04,977.6
2012-07-05,961.7
2012-07-06,978.87
2012-07-09,952.38
2012-07-10,945.42
2012-07-11,958.47
2012-07-12,966.14
2012-07-13,956.33
2012-07-16,919.29
2012-07-17,927.95
2012-07-18,932.48
2012-07-19,942.66
2012-07-20,938.31
2012-07-23,925.72
2012-07-24,933.1
2012-07-25,932.36
2012-07-26,931.29
2012-07-27,930.34
2012-07-30,918.97
2012-07-31,916.32
2012-08-01,933.34
2012-08-02,929.11
2012-08-03,932.89
2012-08-06,947.3
2012-08-07,952.61
2012-08-08,951.44
2012-08-09,964.06
2012-08-10,959.48
2012-08-13,939.9
2012-08-14,945.47
2012-08-15,936.37
2012-08-16,931.71
2012-08-17,930.58
2012-08-20,929.41
2012-08-21,941.69
2012-08-22,929.75
2012-08-23,932.48
2012-08-24,916.87
2012-08-27,889.96
2012-08-28,892.26
2012-08-29,891.09
2012-08-30,885.74
2012-08-31,884.28
2012-09-03,896.55
2012-09-04,889.11
2012-09-05,897.31
2012-09-06,915.1
2012-09-07,952.25
2012-09-10,961.2
2012-09-11,957.94
2012-09-12,961.65
2012-09-13,952.84
2012-09-14,955.99
2012-09-17,928.51
2012-09-18,921.46
2012-09-19,932.89
2012-09-20,909.81
2012-09-21,905.82
2012-09-24,914.27
2012-09-25,908.51
2012-09-26,895.03
2012-09-27,913.49
2012-09-28,934.37
2012-10-08,933.1
2012-10-09,954.25
2012-10-10,962.25
2012-10-11,949.56
2012-10-12,945.64
2012-10-15,931.92
2012-10-16,929.52
2012-10-17,933.47
2012-10-18,950.16
2012-10-19,946.21
2012-10-22,947.38
2012-10-23,942.42
2012-10-24,943.7
2012-10-25,931.53
2012-10-26,911.51
2012-10-29,912.45
2012-10-30,914.8
2012-10-31,924.76
2012-11-01,937.31
2012-11-02,939.55
2012-11-05,938.0
2012-11-06,934.88
2012-11-07,933.59
2012-11-08,917.73
2012-11-09,921.27
2012-11-12,930.04
2012-11-13,912.67
2012-11-14,912.94
2012-11-15,894.52
2012-11-16,892.78
2012-11-19,895.36
2012-11-20,890.23
2012-11-21,901.45
2012-11-22,893.14
2012-11-23,897.66
2012-11-26,892.11
2012-11-27,873.34
2012-11-28,856.64
2012-11-29,855.62
2012-11-30,874.44
2012-12-03,867.0
2012-12-04,878.51
2012-12-05,912.03
2012-12-06,910.68
2012-12-07,926.13
2012-12-10,939.46
2012-12-11,931.52
2012-12-12,929.01
2012-12-13,918.42
2012-12-14,955.99
2012-12-17,957.62
2012-12-18,955.67
2012-12-19,967.7
2012-12-20,970.38
2012-12-21,974.25
2012-12-24,978.16
2012-12-25,998.93
2012-12-26,1004.66
2012-12-27,996.75
2012-12-28,1010.78
2012-12-31,1025.16
2013-01-04,1021.91
2013-01-07,1027.49
2013-01-08,1030.75
2013-01-09,1036.42
2013-01-10,1036.02
2013-01-11,1021.82
2013-01-14,1062.71
2013-01-15,1081.21
2013-01-16,1070.06
2013-01-17,1050.55
2013-01-18,1074.14
2013-01-21,1081.44
2013-01-22,1062.6
2013-01-23,1072.8
2013-01-24,1049.8
2013-01-25,1056.13
2013-01-28,1086.69
2013-01-29,1086.32
