date,close
2024-08-05,3883.97
2024-08-06,3912.69
2024-08-07,3912.14
2024-08-08,3909.42
2024-08-09,3888.78
2024-08-12,3875.28
2024-08-13,3890.66
2024-08-14,3858.53
2024-08-15,3894.41
2024-08-16,3886.64
2024-08-19,3892.44
2024-08-20,3845.22
2024-08-21,3831.52
2024-08-22,3800.87
2024-08-23,3806.93
2024-08-26,3814.97
2024-08-27,3778.92
2024-08-28,3772.0
2024-08-29,3793.0
2024-08-30,3854.74
2024-09-02,3786.0
2024-09-03,3809.5
2024-09-04,3787.36
2024-09-05,3804.18
2024-09-06,3758.18
2024-09-09,3725.79
2024-09-10,3732.97
2024-09-11,3723.93
2024-09-12,3710.27
2024-09-13,3681.44
2024-09-18,3684.16
2024-09-19,3731.52
2024-09-20,3727.81
2024-09-23,3736.57
2024-09-24,3888.2
2024-09-25,3937.57
2024-09-26,4096.24
2024-09-27,4293.11
2024-09-30,4706.77
2024-10-08,5037.01
2024-10-09,4661.71
2024-10-10,4670.36
2024-10-11,4514.19
2024-10-14,4629.51
2024-10-15,4524.67
2024-10-16,4515.43
2024-10-17,4480.87
2024-10-18,4647.3
2024-10-21,4696.8
2024-10-22,4728.44
2024-10-23,4744.8
2024-10-24,4705.98
2024-10-25,4767.43
2024-10-28,4822.49
2024-10-29,4763.81
2024-10-30,4755.97
2024-10-31,4794.14
2024-11-01,4723.34
2024-11-04,4803.01
2024-11-05,4943.21
2024-11-06,4946.63
2024-11-07,5071.74
2024-11-08,5049.45
2024-11-11,5118.28
2024-11-12,5059.11
2024-11-13,5072.36
2024-11-14,4949.25
2024-11-15,4847.63
2024-11-18,4780.66
2024-11-19,4854.4
2024-11-20,4906.8
2024-11-21,4912.67
2024-11-22,4746.37
2024-11-25,4749.14
2024-11-26,4718.85
2024-11-27,4806.63
2024-11-28,4778.97
2024-11-29,4845.9
2024-12-02,4917.31
2024-12-03,4921.12
2024-12-04,4875.11
2024-12-05,4898.18
2024-12-06,4956.57
2024-12-09,4940.24
2024-12-10,4977.83
2024-12-11,5006.7
2024-12-12,5053.03
2024-12-13,4947.39
2024-12-16,4908.61
2024-12-17,4845.44
2024-12-18,4875.99
2024-12-19,4880.27
2024-12-20,4891.54
2024-12-23,4812.5
2024-12-24,4867.73
2024-12-25,4829.76
2024-12-26,4857.74
2024-12-27,4864.18
2024-12-30,4859.79
2024-12-31,4750.67
2025-01-01,4625.11
2025-01-02,4625.11
2025-01-03,4523.12
2025-01-06,4509.93
2025-01-07,4567.61
2025-01-08,4559.04
2025-01-09,4558.51
2025-01-10,4475.61
2025-01-13,4472.6
2025-01-14,4632.23
2025-01-15,4604.12
2025-01-16,4620.34
2025-01-17,4636.07
2025-01-20,4663.53
2025-01-21,4671.06
2025-01-22,4627.98
2025-01-23,4623.63
2025-01-24,4674.23
2025-01-27,4632.67
2025-02-05,4639.2
2025-02-06,4728.58
2025-02-07,4796.04
2025-02-10,4839.79
2025-02-11,4819.45
2025-02-12,4876.28
2025-02-13,4844.65
