date,close
2024-08-05,804.07
2024-08-06,817.76
2024-08-07,815.88
2024-08-08,813.47
2024-08-09,808.93
2024-08-12,804.79
2024-08-13,810.38
2024-08-14,796.7
2024-08-15,802.35
2024-08-16,802.64
2024-08-19,801.98
2024-08-20,793.83
2024-08-21,793.33
2024-08-22,783.25
2024-08-23,780.41
2024-08-26,787.37
2024-08-27,783.77
2024-08-28,782.03
2024-08-29,796.87
2024-08-30,817.45
2024-09-02,797.01
2024-09-03,812.22
2024-09-04,811.17
2024-09-05,815.84
2024-09-06,802.41
2024-09-09,797.1
2024-09-10,796.55
2024-09-11,814.26
2024-09-12,811.67
2024-09-13,797.48
2024-09-18,801.21
2024-09-19,803.74
2024-09-20,799.38
2024-09-23,791.83
2024-09-24,822.09
2024-09-25,832.3
2024-09-26,857.47
2024-09-27,926.08
2024-09-30,1036.52
2024-10-08,1154.59
2024-10-09,1041.59
2024-10-10,1042.46
2024-10-11,988.7
2024-10-14,1010.49
2024-10-15,985.97
2024-10-16,964.87
2024-10-17,960.31
2024-10-18,1018.94
2024-10-21,1036.65
2024-10-22,1046.65
2024-10-23,1056.41
2024-10-24,1032.24
2024-10-25,1063.6
2024-10-28,1062.68
2024-10-29,1048.42
2024-10-30,1046.64
2024-10-31,1045.68
2024-11-01,1031.46
2024-11-04,1056.13
2024-11-05,1082.97
2024-11-06,1079.96
2024-11-07,1091.92
2024-11-08,1089.67
2024-11-11,1123.24
2024-11-12,1114.93
2024-11-13,1127.7
2024-11-14,1094.9
2024-11-15,1054.68
2024-11-18,1034.57
2024-11-19,1067.92
2024-11-20,1068.8
2024-11-21,1066.79
2024-11-22,1030.09
2024-11-25,1038.24
2024-11-26,1021.98
2024-11-27,1039.0
2024-11-28,1022.91
2024-11-29,1040.74
2024-12-02,1054.76
2024-12-03,1047.64
2024-12-04,1031.09
2024-12-05,1030.18
2024-12-06,1045.62
2024-12-09,1037.59
2024-12-10,1042.33
2024-12-11,1043.38
2024-12-12,1058.44
2024-12-13,1035.44
2024-12-16,1019.82
2024-12-17,1018.76
2024-12-18,1020.38
2024-12-19,1033.34
2024-12-20,1036.71
2024-12-23,1032.07
2024-12-24,1046.68
2024-12-25,1038.9
2024-12-26,1051.29
2024-12-27,1047.84
2024-12-30,1037.93
2024-12-31,1011.89
2025-01-01,985.07
2025-01-02,985.07
2025-01-03,967.78
2025-01-06,968.5
2025-01-07,983.99
2025-01-08,977.92
2025-01-09,975.85
2025-01-10,951.8
2025-01-13,951.17
2025-01-14,987.38
2025-01-15,971.97
2025-01-16,991.63
2025-01-17,996.64
2025-01-20,1016.76
2025-01-21,1020.68
2025-01-22,1020.31
2025-01-23,1011.72
2025-01-24,1023.62
2025-01-27,993.42
2025-02-05,971.69
2025-02-06,1007.5
2025-02-07,1035.18
2025-02-10,1035.21
2025-02-11,1024.56
2025-02-12,1042.75
2025-02-13,1029.72
2025-02-14,1043.78
2025-02-17,1058.65
2025-02-18,1049.98
2025-02-19,1071.2
2025-02-20,1074.75
2025-02-21,1109.39
2025-02-24,1104.9
2025-02-25,1088.85
2025-02-26,1101.68
2025-02-27,1094.82
2025-02-28,1057.76
2025-03-03,1056.38
2025-03-04,1045.61
