日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-01-04,3842.95,3763.4,3847.79,3763.2,19933136,34423226368.0,2.21,-1.68,-64.28,0.42
2010-01-05,3773.23,3781.69,3801.26,3718.69,28133614,50586611712.0,2.19,0.49,18.29,0.6
2010-01-06,3775.49,3763.61,3812.23,3760.14,24225713,46715641856.0,1.38,-0.48,-18.08,0.51
2010-01-07,3764.85,3693.5,3782.81,3674.17,24366988,44788805632.0,2.89,-1.86,-70.11,0.52
2010-01-08,3681.14,3703.36,3706.8,3652.07,18828322,33944805376.0,1.48,0.27,9.86,0.4
2010-01-11,3834.62,3694.34,3834.62,3678.18,30584814,53499715584.0,4.22,-0.24,-9.02,0.65
2010-01-12,3696.69,3738.4,3741.11,3633.08,30711306,56501399552.0,2.92,1.19,44.06,0.65
2010-01-13,3638.39,3598.88,3675.94,3587.97,35426197,64357789696.0,2.35,-3.73,-139.52,0.75
2010-01-14,3612.03,3645.26,3645.81,3578.93,23822480,44157186048.0,1.86,1.29,46.38,0.51
2010-01-15,3646.62,3663.42,3686.48,3623.78,22043739,40939606016.0,1.72,0.5,18.16,0.47
2010-01-18,3651.85,3675.45,3676.17,3641.26,24116633,43437334528.0,0.95,0.33,12.03,0.51
2010-01-19,3682.53,3688.52,3711.89,3677.9,22359176,42133643264.0,0.92,0.36,13.07,0.47
2010-01-20,3696.15,3577.38,3700.53,3565.66,26955826,49105985536.0,3.66,-3.01,-111.14,0.57
2010-01-21,3580.16,3593.08,3610.63,3542.91,21654933,41541464064.0,1.89,0.44,15.7,0.46
2010-01-22,3546.21,3552.99,3582.82,3471.66,27313855,48832360448.0,3.09,-1.12,-40.09,0.58
2010-01-25,3524.04,3513.24,3559.89,3510.41,16992214,30054934528.0,1.39,-1.12,-39.75,0.36
2010-01-26,3515.25,3429.08,3527.17,3405.31,19603222,34584293376.0,3.47,-2.4,-84.16,0.42
2010-01-27,3430.33,3378.29,3443.63,3365.89,17627133,30930878464.0,2.27,-1.48,-50.79,0.37
2010-01-28,3375.39,3383.0,3399.91,3340.83,15725819,27074840576.0,1.75,0.14,4.71,0.33
2010-01-29,3365.95,3380.68,3435.21,3350.54,16029837,27928705024.0,2.5,-0.07,-2.32,0.34
2010-02-01,3371.21,3327.95,3371.84,3286.93,17863155,29598760960.0,2.51,-1.56,-52.73,0.38
2010-02-02,3349.68,3326.66,3397.81,3323.39,15752852,27566792704.0,2.24,-0.04,-1.29,0.33
2010-02-03,3344.04,3421.74,3422.53,3269.46,19950796,35979902976.0,4.6,2.86,95.08,0.42
2010-02-04,3396.0,3399.47,3427.87,3378.66,16811754,28567588864.0,1.44,-0.65,-22.27,0.36
2010-02-05,3321.28,3329.5,3355.59,3303.37,16188340,27919364096.0,1.54,-2.06,-69.97,0.34
2010-02-08,3328.88,3318.17,3349.79,3299.3,11098708,19197693952.0,1.52,-0.34,-11.33,0.24
2010-02-09,3317.63,3335.22,3351.13,3314.27,9580514,16431989760.0,1.11,0.51,17.05,0.2
2010-02-10,3367.62,3392.87,3393.25,3356.36,10282125,19507175424.0,1.11,1.73,57.65,0.22
2010-02-11,3395.58,3398.84,3415.33,3385.85,10120501,17981845504.0,0.87,0.18,5.97,0.21
2010-02-12,3410.9,3428.98,3434.97,3405.83,9946786,19249080320.0,0.86,0.89,30.14,0.21
2010-02-22,3421.89,3401.87,3435.57,3400.12,10579857,18986176512.0,1.03,-0.79,-27.11,0.22
2010-02-23,3394.81,3361.26,3394.81,3316.5,11930148,21468581888.0,2.3,-1.19,-40.61,0.25
2010-02-24,3337.78,3405.16,3405.69,3323.83,12948446,22562859008.0,2.44,1.31,43.9,0.27
2010-02-25,3413.61,3469.44,3471.88,3413.1,20675017,37368324096.0,1.73,1.89,64.28,0.44
2010-02-26,3464.8,3465.37,3483.42,3452.17,16386883,28811859968.0,0.9,-0.12,-4.07,0.35
2010-03-01,3466.73,3504.47,3511.73,3466.12,16617422,28135927808.0,1.32,1.13,39.1,0.35
2010-03-02,3509.48,3497.62,3530.92,3486.21,17197433,30136217600.0,1.28,-0.2,-6.85,0.37
2010-03-03,3500.05,3518.62,3519.27,3477.61,15639158,27759368192.0,1.19,0.6,21.0,0.33
2010-03-04,3523.68,3437.77,3533.78,3432.01,18462500,33277046784.0,2.89,-2.3,-80.85,0.39
2010-03-05,3440.87,3443.84,3459.68,3424.89,12792997,22464616448.0,1.01,0.18,6.07,0.27
2010-03-08,3453.31,3470.62,3480.61,3443.39,11012391,19994865664.0,1.08,0.78,26.78,0.23
2010-03-09,3470.35,3493.45,3512.91,3437.05,16348458,28545634304.0,2.19,0.66,22.83,0.35
2010-03-10,3492.86,3465.66,3508.74,3456.95,12787546,23258953728.0,1.48,-0.8,-27.79,0.27
2010-03-11,3468.87,3466.5,3495.15,3441.7,14318031,26124800000.0,1.54,0.02,0.84,0.3
2010-03-12,3467.47,3419.01,3474.07,3418.27,10824560,19532857344.0,1.61,-1.37,-47.49,0.23
2010-03-15,3415.55,3361.91,3419.81,3352.21,10834907,18914721792.0,1.98,-1.67,-57.1,0.23
2010-03-16,3363.51,3388.77,3388.77,3347.65,9123426,16731199488.0,1.22,0.8,26.86,0.19
2010-03-17,3399.22,3461.44,3461.44,3387.39,14544865,25747140608.0,2.19,2.14,72.67,0.31
2010-03-18,3465.69,3457.04,3491.06,3445.42,14191541,25282603008.0,1.32,-0.13,-4.4,0.3
2010-03-19,3461.6,3477.59,3481.38,3438.18,12636206,22180665344.0,1.25,0.59,20.55,0.27
2010-03-22,3483.58,3491.22,3508.12,3478.76,13829156,24903297024.0,0.84,0.39,13.63,0.29
2010-03-23,3495.35,3471.32,3507.09,3465.55,12775970,23989135360.0,1.19,-0.57,-19.9,0.27
2010-03-24,3476.64,3472.83,3497.97,3468.47,12402138,23127119872.0,0.85,0.04,1.51,0.26
2010-03-25,3466.63,3418.14,3466.63,3411.19,13471104,23818223616.0,1.6,-1.57,-54.69,0.29
2010-03-26,3414.4,3466.71,3478.58,3406.93,13929691,24109244416.0,2.1,1.42,48.57,0.3
2010-03-29,3492.45,3566.82,3572.1,3489.77,28548600,47856111616.0,2.37,2.89,100.11,0.61
2010-03-30,3569.63,3578.74,3584.8,3557.05,17455100,31012691968.0,0.78,0.33,11.92,0.37
2010-03-31,3579.03,3555.26,3580.07,3547.31,15742902,28225861632.0,0.92,-0.66,-23.48,0.33
2010-04-01,3561.92,3607.26,3608.61,3561.92,21949581,37460619264.0,1.31,1.46,52.0,0.47
2010-04-02,3615.59,3622.85,3630.49,3607.33,21656004,41921867776.0,0.64,0.43,15.59,0.46
2010-04-06,3643.01,3619.8,3663.27,3599.26,22021291,41101217792.0,1.77,-0.08,-3.05,0.47
2010-04-07,3617.32,3595.44,3617.6,3574.43,17547460,32464726016.0,1.19,-0.67,-24.36,0.37
2010-04-08,3589.52,3540.03,3589.52,3528.77,20653664,37710041088.0,1.69,-1.54,-55.41,0.44
2010-04-09,3541.97,3570.86,3571.03,3531.64,15107885,28846581760.0,1.11,0.87,30.83,0.32
2010-04-12,3582.08,3517.17,3586.94,3496.31,23419055,42444128256.0,2.54,-1.5,-53.69,0.5
2010-04-13,3516.05,3559.74,3571.34,3489.3,23683287,44166803456.0,2.33,1.21,42.57,0.5
2010-04-14,3565.84,3569.0,3572.66,3544.24,18065690,35291959296.0,0.8,0.26,9.26,0.38
2010-04-15,3574.2,3557.76,3574.24,3527.02,18632251,34792226816.0,1.32,-0.31,-11.24,0.4
2010-04-16,3551.52,3510.15,3551.52,3501.43,16226734,29731946496.0,1.41,-1.34,-47.61,0.34
2010-04-19,3456.67,3298.56,3456.67,3294.22,30827524,53059796992.0,4.63,-6.03,-211.59,0.65
2010-04-20,3295.44,3273.96,3317.53,3232.31,20513686,35990065152.0,2.58,-0.75,-24.6,0.44
2010-04-21,3279.54,3339.45,3340.1,3255.48,21154064,38133653504.0,2.58,2.0,65.49,0.45
2010-04-22,3321.1,3288.56,3323.93,3262.99,23049485,40798093312.0,1.82,-1.52,-50.89,0.49
2010-04-23,3288.11,3285.67,3321.77,3262.38,21462920,42782625792.0,1.81,-0.09,-2.89,0.46
2010-04-26,3293.29,3262.41,3306.31,3258.24,17802958,32841322496.0,1.46,-0.71,-23.26,0.38
2010-04-27,3253.41,3194.28,3253.41,3144.05,22246635,37204422656.0,3.35,-2.09,-68.13,0.47
2010-04-28,3166.23,3183.3,3212.29,3144.17,13389982,25184593920.0,2.13,-0.34,-10.98,0.28
2010-04-29,3205.93,3146.11,3224.25,3145.89,16086402,29140723712.0,2.46,-1.17,-37.19,0.34
2010-04-30,3150.92,3163.11,3164.27,3100.12,17421840,30932682752.0,2.04,0.54,17.0,0.37
2010-05-04,3099.95,3106.03,3153.95,3087.65,14291173,23564464128.0,2.1,-1.8,-57.08,0.3
2010-05-05,3072.95,3130.7,3131.2,3036.08,19506564,31396648960.0,3.06,0.79,24.67,0.41
2010-05-06,3109.41,2966.67,3109.41,2964.98,19605768,34098165760.0,4.61,-5.24,-164.03,0.42
2010-05-07,2902.15,2907.68,2961.56,2878.41,19817968,33457336320.0,2.8,-1.99,-58.99,0.42
2010-05-10,2916.27,2939.03,2956.5,2879.01,16563347,27393781760.0,2.67,1.08,31.35,0.35
2010-05-11,3003.66,2881.25,3009.59,2869.13,17989230,29991321600.0,4.78,-1.97,-57.78,0.38
2010-05-12,2862.71,2904.56,2915.32,2836.37,16174316,25506453504.0,2.74,0.81,23.31,0.34
2010-05-13,2906.92,2981.79,2981.79,2902.52,17678008,27386411008.0,2.73,2.66,77.23,0.38
2010-05-14,2961.68,2956.2,2976.7,2936.89,12895067,21213734912.0,1.34,-0.86,-25.59,0.27
2010-05-17,2915.77,2798.81,2915.77,2795.46,16333915,25362733056.0,4.07,-5.32,-157.39,0.35
2010-05-18,2794.95,2875.14,2887.03,2776.98,19553033,27051573248.0,3.93,2.73,76.33,0.42
2010-05-19,2849.78,2865.98,2909.49,2825.23,15603316,22883723264.0,2.93,-0.32,-9.16,0.33
2010-05-20,2839.1,2835.3,2903.87,2830.13,15142991,23369453568.0,2.57,-1.07,-30.68,0.32
2010-05-21,2760.59,2892.16,2892.66,2752.13,21129597,28879198208.0,4.96,2.01,56.86,0.45
2010-05-24,2911.72,3008.61,3026.56,2911.72,28556344,41739292672.0,3.97,4.03,116.45,0.61
2010-05-25,2983.96,2937.04,2987.62,2918.02,19701517,28240001024.0,2.31,-2.38,-71.57,0.42
2010-05-26,2937.34,2935.47,2962.85,2916.95,13975231,19983273984.0,1.56,-0.05,-1.57,0.3
2010-05-27,2932.7,2981.43,2988.09,2891.14,18102066,25926801408.0,3.3,1.57,45.96,0.38
2010-05-28,3009.43,2966.14,3018.1,2949.89,17223824,25332621312.0,2.29,-0.51,-15.29,0.37
2010-05-31,2947.59,2882.09,2972.57,2881.39,15002392,22548781056.0,3.07,-2.83,-84.05,0.32
2010-06-01,2863.83,2846.94,2888.67,2815.63,13811762,20726011904.0,2.53,-1.22,-35.15,0.29
2010-06-02,2825.47,2864.72,2865.09,2805.92,13127510,19661510656.0,2.08,0.62,17.78,0.28
2010-06-03,2877.34,2839.8,2896.72,2839.34,13750389,19892191232.0,2.0,-0.87,-24.92,0.29
2010-06-04,2826.54,2854.63,2859.51,2817.88,11145194,17138197504.0,1.47,0.52,14.83,0.24
2010-06-07,2799.48,2799.07,2824.71,2776.36,13296338,19506561024.0,1.69,-1.95,-55.56,0.28
2010-06-08,2799.45,2803.85,2829.25,2773.46,12968824,18838282240.0,1.99,0.17,4.78,0.28
2010-06-09,2817.98,2900.89,2905.55,2790.22,23005099,31595589632.0,4.11,3.46,97.04,0.49
2010-06-10,2870.02,2861.68,2889.67,2858.85,15489614,21747734528.0,1.06,-1.35,-39.21,0.33
2010-06-11,2877.03,2868.16,2897.98,2865.36,13624869,20363511808.0,1.14,0.23,6.48,0.29
2010-06-17,2890.15,2854.84,2896.46,2854.47,11214924,16098543616.0,1.46,-0.46,-13.32,0.24
2010-06-18,2850.04,2811.79,2872.75,2800.22,15120091,21096628224.0,2.54,-1.51,-43.05,0.32
2010-06-21,2813.6,2902.39,2909.2,2797.05,20598174,26808363008.0,3.99,3.22,90.6,0.44
2010-06-22,2891.72,2903.01,2916.63,2884.6,13335064,18815811584.0,1.1,0.02,0.62,0.28
2010-06-23,2889.52,2875.92,2909.74,2851.37,12131785,17064887296.0,2.01,-0.93,-27.09,0.26
2010-06-24,2869.49,2874.06,2903.38,2851.04,10098996,13767791616.0,1.82,-0.06,-1.86,0.21
2010-06-25,2859.05,2849.92,2876.0,2828.83,10662490,13784160256.0,1.64,-0.84,-24.14,0.23
2010-06-28,2848.7,2839.23,2876.27,2829.48,10119144,13273798656.0,1.64,-0.38,-10.69,0.21
2010-06-29,2840.37,2696.52,2846.63,2695.31,17911699,22634782720.0,5.33,-5.03,-142.71,0.38
2010-06-30,2674.41,2662.98,2677.91,2645.05,13111274,15788387328.0,1.22,-1.24,-33.54,0.28
2010-07-01,2655.46,2616.36,2675.44,2614.54,10172987,12902197248.0,2.29,-1.75,-46.62,0.22
2010-07-02,2613.76,2628.37,2638.59,2546.99,14324121,17781264384.0,3.5,0.46,12.01,0.3
2010-07-05,2596.1,2604.33,2624.9,2561.95,9788752,12601294848.0,2.4,-0.91,-24.04,0.21
2010-07-06,2595.69,2662.19,2662.5,2592.9,13220466,16512346112.0,2.67,2.22,57.86,0.28
2010-07-07,2662.77,2682.03,2682.13,2651.97,11947190,16344862720.0,1.13,0.75,19.84,0.25
2010-07-08,2700.09,2681.14,2714.29,2671.01,11044169,15073881088.0,1.61,-0.03,-0.89,0.23
2010-07-09,2686.83,2773.87,2790.45,2664.41,18922570,26772336640.0,4.7,3.46,92.73,0.4
2010-07-12,2776.14,2817.58,2836.53,2766.76,19591039,27417628672.0,2.52,1.58,43.71,0.42
2010-07-13,2786.47,2774.78,2792.32,2752.96,13983152,19023929344.0,1.4,-1.52,-42.8,0.3
2010-07-14,2782.29,2790.22,2826.59,2776.15,14205057,19710265344.0,1.82,0.56,15.44,0.3
2010-07-15,2789.77,2747.07,2827.77,2745.83,13173488,17570676736.0,2.94,-1.55,-43.15,0.28
2010-07-16,2735.15,2763.08,2771.52,2712.72,10590197,14826309632.0,2.14,0.58,16.01,0.22
2010-07-19,2739.14,2846.4,2858.53,2730.36,18781551,27734390784.0,4.64,3.02,83.32,0.4
2010-07-20,2849.54,2903.39,2911.85,2849.54,24171897,35283357696.0,2.19,2.0,56.99,0.51
2010-07-21,2906.27,2905.87,2929.33,2893.93,21045662,30164416512.0,1.22,0.09,2.48,0.45
2010-07-22,2896.87,2945.88,2950.8,2892.2,20300806,26837594112.0,2.02,1.38,40.01,0.43
2010-07-23,2956.2,2965.01,2984.23,2939.9,22468608,31332421632.0,1.5,0.65,19.13,0.48
2010-07-26,2970.08,2980.1,2984.48,2941.37,17895703,25943805952.0,1.45,0.51,15.09,0.38
2010-07-27,2971.46,2961.07,2979.25,2949.72,16790980,24603322368.0,0.99,-0.64,-19.03,0.36
2010-07-28,2962.32,3046.36,3050.73,2947.96,26612399,37388644352.0,3.47,2.88,85.29,0.56
2010-07-29,3050.43,3052.89,3065.61,3026.77,24888178,36334141440.0,1.27,0.21,6.53,0.53
2010-07-30,3042.77,3038.05,3050.11,3013.43,17309821,26068572160.0,1.2,-0.49,-14.84,0.37
2010-08-02,3036.51,3096.43,3106.65,3035.12,20308753,30343346176.0,2.35,1.92,58.38,0.43
2010-08-03,3104.39,3046.0,3116.92,3045.64,24674786,36333854720.0,2.3,-1.63,-50.43,0.52
2010-08-04,3038.23,3054.83,3058.52,2988.41,22303411,33044103168.0,2.3,0.29,8.83,0.47
2010-08-05,3053.6,3019.24,3053.6,3001.99,22738054,32768444416.0,1.69,-1.17,-35.59,0.48
2010-08-06,3015.16,3065.52,3067.89,2980.34,23776561,34671587328.0,2.9,1.53,46.28,0.5
2010-08-09,3059.65,3090.16,3095.69,3053.03,21232148,34421075968.0,1.39,0.8,24.64,0.45
2010-08-10,3091.86,2990.33,3096.99,2989.67,21740423,33445511168.0,3.47,-3.23,-99.83,0.46
2010-08-11,2977.65,3013.33,3028.97,2977.1,17102642,24650309632.0,1.73,0.77,23.0,0.36
2010-08-12,2984.1,2982.97,3033.44,2974.86,18395952,27536465920.0,1.94,-1.01,-30.36,0.39
2010-08-13,2985.82,3030.74,3031.63,2962.07,18137788,27356340224.0,2.33,1.6,47.77,0.39
2010-08-16,3023.97,3102.26,3110.27,3016.23,23843489,39076544512.0,3.1,2.36,71.52,0.51
2010-08-17,3111.07,3137.44,3146.21,3102.4,24341994,38503784448.0,1.41,1.13,35.18,0.52
2010-08-18,3139.62,3128.29,3163.22,3115.4,21025002,33237600256.0,1.52,-0.29,-9.15,0.45
2010-08-19,3135.95,3148.52,3171.89,3121.43,23862803,39169056768.0,1.61,0.65,20.23,0.51
2010-08-20,3136.79,3083.58,3142.79,3076.51,21736869,34474246144.0,2.11,-2.06,-64.94,0.46
2010-08-23,3082.4,3084.03,3111.81,3072.96,15467933,25244604416.0,1.26,0.01,0.45,0.33
2010-08-24,3078.26,3100.26,3125.94,3044.95,17871594,27561582592.0,2.63,0.53,16.23,0.38
2010-08-25,3080.94,3020.49,3093.57,3018.33,17700580,27082080256.0,2.43,-2.57,-79.77,0.38
2010-08-26,3035.4,3029.3,3053.25,3013.21,13607409,21613285376.0,1.33,0.29,8.81,0.29
2010-08-27,3026.05,3040.99,3045.99,3008.29,13238529,20934318080.0,1.24,0.39,11.69,0.28
2010-08-30,3058.56,3106.11,3115.72,3057.19,21175477,32661192704.0,1.92,2.14,65.12,0.45
2010-08-31,3094.26,3095.16,3103.14,3079.21,21667371,32993882112.0,0.77,-0.35,-10.95,0.46
2010-09-01,3100.22,3079.44,3131.03,3048.85,25807689,38010470400.0,2.66,-0.51,-15.72,0.55
2010-09-02,3118.86,3111.79,3125.06,3091.46,23603037,35968602112.0,1.09,1.05,32.35,0.5
2010-09-03,3118.3,3107.6,3121.15,3077.35,22912781,35895513088.0,1.41,-0.13,-4.19,0.49
2010-09-06,3123.28,3159.21,3165.44,3119.83,25305848,40333959168.0,1.47,1.66,51.61,0.54
2010-09-07,3163.52,3163.01,3176.92,3142.17,20847312,33178112000.0,1.1,0.12,3.8,0.44
2010-09-08,3149.83,3151.88,3152.2,3127.31,21503810,35573956608.0,0.79,-0.35,-11.13,0.46
2010-09-09,3158.95,3082.98,3159.49,3076.83,25078203,40298717184.0,2.62,-2.19,-68.9,0.53
2010-09-10,3085.53,3094.28,3102.16,3042.77,21132675,34602565632.0,1.93,0.37,11.3,0.45
2010-09-13,3092.72,3125.28,3146.19,3082.06,22464211,37160255488.0,2.07,1.0,31.0,0.48
2010-09-14,3135.43,3124.63,3149.33,3113.64,20943669,33398044672.0,1.14,-0.02,-0.65,0.44
2010-09-15,3126.2,3065.74,3126.2,3057.3,22262563,34231334912.0,2.21,-1.88,-58.89,0.47
2010-09-16,3059.5,2994.28,3070.87,2967.0,21115741,31792533504.0,3.39,-2.33,-71.46,0.45
2010-09-17,3001.39,2998.46,3014.75,2986.01,14164761,22465851392.0,0.96,0.14,4.18,0.3
2010-09-20,3003.05,2987.37,3011.88,2966.68,13006003,20173764608.0,1.51,-0.37,-11.09,0.28
2010-09-21,2998.67,2999.97,3012.94,2987.27,10921029,16745177088.0,0.86,0.42,12.6,0.23
2010-09-27,3012.19,3046.89,3048.79,3003.82,15455735,24288153600.0,1.5,1.56,46.92,0.33
2010-09-28,3040.26,3023.05,3040.71,3014.79,16380175,29048678400.0,0.85,-0.78,-23.84,0.35
2010-09-29,3013.85,3017.06,3054.5,3008.19,16191014,28066490368.0,1.53,-0.2,-5.99,0.34
2010-09-30,2998.01,3084.51,3085.46,2995.9,19133722,29320456192.0,2.97,2.24,67.45,0.41
2010-10-08,3120.99,3211.92,3224.26,3113.88,32568041,55084556288.0,3.58,4.13,127.41,0.69
2010-10-11,3235.66,3295.81,3317.12,3235.66,45093549,78873247744.0,2.54,2.61,83.89,0.96
2010-10-12,3282.71,3330.67,3331.51,3266.5,37837967,67879419904.0,1.97,1.06,34.86,0.8
2010-10-13,3333.2,3406.33,3409.84,3326.42,46614649,79683575808.0,2.5,2.27,75.66,0.99
2010-10-14,3431.6,3388.69,3469.39,3383.18,48544635,84735778816.0,2.53,-0.52,-17.64,1.03
2010-10-15,3369.95,3490.34,3492.78,3363.36,52349095,90147414016.0,3.82,3.0,101.65,1.11
2010-10-18,3510.83,3474.77,3550.36,3444.74,61251522,99178446848.0,3.03,-0.45,-15.57,1.3
2010-10-19,3469.76,3551.64,3551.64,3444.56,38113447,63970025472.0,3.08,2.21,76.87,0.81
2010-10-20,3471.59,3583.58,3634.03,3470.97,54482759,98288762880.0,4.59,0.9,31.94,1.16
2010-10-21,3591.96,3547.39,3612.14,3516.3,39207118,71649689600.0,2.67,-1.01,-36.19,0.83
2010-10-22,3542.34,3563.3,3590.17,3529.59,33697288,65325404160.0,1.71,0.45,15.91,0.72
2010-10-25,3576.5,3660.65,3661.16,3545.82,43948506,82737160192.0,3.24,2.73,97.35,0.93
2010-10-26,3674.57,3650.03,3687.93,3614.38,43232501,74420412416.0,2.01,-0.29,-10.62,0.92
2010-10-27,3640.16,3592.32,3689.82,3586.39,36952845,67107688448.0,2.83,-1.58,-57.71,0.78
2010-10-28,3581.37,3587.63,3616.87,3563.19,28213694,51144663040.0,1.49,-0.13,-4.69,0.6
2010-10-29,3591.89,3568.01,3595.91,3538.32,29126631,54627205120.0,1.61,-0.55,-19.62,0.62
2010-11-01,3577.44,3663.41,3663.41,3577.44,36929201,72086093824.0,2.41,2.67,95.4,0.78
2010-11-02,3669.45,3643.6,3698.68,3626.71,44408204,85459345408.0,1.96,-0.54,-19.81,0.94
2010-11-03,3641.27,3610.81,3667.03,3609.75,38726346,67578474496.0,1.57,-0.9,-32.79,0.82
2010-11-04,3615.7,3660.03,3660.31,3609.31,31408492,56782004224.0,1.41,1.36,49.22,0.67
2010-11-05,3719.1,3702.47,3736.69,3674.12,36525954,68645625856.0,1.71,1.16,42.44,0.78
2010-11-08,3720.64,3731.5,3734.99,3692.17,35304771,65123106816.0,1.16,0.78,29.03,0.75
2010-11-09,3730.95,3707.38,3730.95,3679.17,35482126,65338597376.0,1.39,-0.65,-24.12,0.75
2010-11-10,3685.0,3665.87,3685.0,3644.79,37708663,70948814848.0,1.08,-1.12,-41.51,0.8
2010-11-11,3662.58,3678.66,3725.69,3662.58,43141852,82380718080.0,1.72,0.35,12.79,0.92
2010-11-12,3656.06,3438.51,3668.21,3434.23,45862762,85294530560.0,6.36,-6.53,-240.15,0.97
2010-11-15,3457.64,3476.4,3481.78,3401.81,27820749,54485389312.0,2.33,1.1,37.89,0.59
2010-11-16,3473.13,3325.43,3473.13,3309.9,32531572,61105553408.0,4.7,-4.34,-150.97,0.69
2010-11-17,3282.07,3256.38,3323.41,3237.15,25179606,46961655808.0,2.59,-2.08,-69.05,0.53
2010-11-18,3289.01,3310.04,3322.7,3251.6,20311414,37595594752.0,2.18,1.65,53.66,0.43
2010-11-19,3330.97,3342.31,3342.85,3231.72,24200173,44012433408.0,3.36,0.97,32.27,0.51
2010-11-22,3308.01,3325.66,3362.3,3293.91,22680418,40659279872.0,2.05,-0.5,-16.65,0.48
2010-11-23,3313.26,3279.19,3313.26,3224.21,22377105,40869892096.0,2.68,-1.4,-46.47,0.48
2010-11-24,3266.14,3361.22,3361.66,3266.14,21741344,43602124800.0,2.91,2.5,82.03,0.46
2010-11-25,3393.25,3421.76,3428.06,3362.77,27695041,50224447488.0,1.94,1.8,60.54,0.59
2010-11-26,3414.47,3410.04,3444.33,3382.98,21293787,42877845504.0,1.79,-0.34,-11.72,0.45
2010-11-29,3401.82,3418.8,3434.62,3379.79,18916117,39480504320.0,1.61,0.26,8.76,0.4
2010-11-30,3415.11,3364.76,3438.96,3277.63,28069512,53193715712.0,4.72,-1.58,-54.04,0.6
2010-12-01,3357.11,3362.44,3379.76,3337.47,14885554,29159895040.0,1.26,-0.07,-2.32,0.32
2010-12-02,3416.95,3374.31,3426.43,3373.83,17973273,36877602816.0,1.56,0.35,11.87,0.38
2010-12-03,3384.7,3373.16,3395.21,3350.34,16368186,29303330816.0,1.33,-0.03,-1.15,0.35
2010-12-06,3386.32,3376.9,3402.52,3355.82,18650057,33967902720.0,1.38,0.11,3.74,0.4
2010-12-07,3365.9,3420.75,3441.63,3322.88,18716129,36159213568.0,3.52,1.3,43.85,0.4
2010-12-08,3416.79,3392.26,3440.78,3386.42,19855489,38393049088.0,1.59,-0.83,-28.49,0.42
2010-12-09,3373.52,3327.86,3380.62,3326.08,20991203,33202309120.0,1.61,-1.9,-64.4,0.45
2010-12-10,3313.68,3361.32,3372.66,3306.15,16867465,29624754176.0,2.0,1.01,33.46,0.36
2010-12-13,3379.22,3468.73,3468.94,3376.52,29385137,53175078912.0,2.75,3.2,107.41,0.62
2010-12-14,3479.28,3478.36,3488.88,3460.34,25028490,46523510784.0,0.82,0.28,9.63,0.53
2010-12-15,3479.67,3462.71,3499.82,3456.32,23027739,43235446784.0,1.25,-0.45,-15.65,0.49
2010-12-16,3470.75,3459.2,3489.9,3449.87,17449574,33214300160.0,1.16,-0.1,-3.51,0.37
2010-12-17,3456.39,3445.41,3458.03,3433.56,13132378,26280316928.0,0.71,-0.4,-13.79,0.28
2010-12-20,3459.88,3394.47,3474.66,3332.16,23474525,46057013248.0,4.14,-1.48,-50.94,0.5
2010-12-21,3401.89,3484.04,3488.06,3386.54,32361320,54521364480.0,2.99,2.64,89.57,0.69
2010-12-22,3488.32,3440.7,3498.5,3423.23,24379024,41664897024.0,2.16,-1.24,-43.34,0.52
2010-12-23,3435.9,3419.99,3468.71,3408.58,19493920,36470636544.0,1.75,-0.6,-20.71,0.41
2010-12-24,3399.77,3394.89,3425.77,3369.88,19702836,32633907200.0,1.63,-0.73,-25.1,0.42
2010-12-27,3408.54,3338.5,3468.35,3326.93,25603612,47595876352.0,4.17,-1.66,-56.39,0.54
2010-12-28,3323.12,3280.29,3337.49,3274.84,18259346,33594697728.0,1.88,-1.74,-58.21,0.39
2010-12-29,3284.39,3296.2,3296.83,3252.93,14562994,26895837184.0,1.34,0.49,15.91,0.31
2010-12-30,3297.8,3292.75,3316.45,3259.34,16589990,29688555520.0,1.73,-0.1,-3.45,0.35
2010-12-31,3300.72,3357.29,3358.27,3296.37,18141243,35039977472.0,1.88,1.96,64.54,0.39
2011-01-04,3391.15,3423.97,3430.62,3380.76,25504303,50979663872.0,1.49,1.99,66.68,0.54
2011-01-05,3406.03,3425.38,3439.62,3393.93,26610776,50861080576.0,1.33,0.04,1.41,0.56
2011-01-06,3428.98,3408.01,3454.91,3399.74,17960236,35348885504.0,1.61,-0.51,-17.37,0.38
2011-01-07,3405.24,3411.41,3464.73,3388.22,26552310,48141328384.0,2.25,0.1,3.4,0.56
2011-01-10,3406.39,3341.19,3429.46,3334.04,19328602,36227735552.0,2.8,-2.06,-70.22,0.41
2011-01-11,3328.81,3356.59,3362.15,3310.97,16926836,30521812992.0,1.53,0.46,15.4,0.36
2011-01-12,3368.61,3372.47,3385.82,3321.46,16654115,29709881344.0,1.92,0.47,15.88,0.35
2011-01-13,3384.31,3372.33,3390.42,3354.04,14071394,27252174848.0,1.08,0.0,-0.14,0.3
2011-01-14,3359.65,3320.4,3359.65,3309.17,14320062,27522115584.0,1.5,-1.54,-51.93,0.3
2011-01-17,3290.48,3176.77,3299.71,3170.0,18956294,33797824512.0,3.91,-4.33,-143.63,0.4
2011-01-18,3166.29,3185.65,3195.65,3148.42,11864954,21740609536.0,1.49,0.28,8.88,0.25
