date,close
2013-11-24,6084.78
2013-11-25,6084.78
2013-11-26,6082.53
2013-11-27,6118.32
2013-11-28,6206.6
2013-11-29,6210.4
2013-12-02,5983.86
2013-12-03,6113.81
2013-12-04,6221.36
2013-12-05,6211.67
2013-12-06,6204.54
2013-12-09,6238.96
2013-12-10,6227.84
2013-12-11,6174.41
2013-12-12,6163.44
2013-12-13,6144.53
2013-12-16,6025.47
2013-12-17,5994.49
2013-12-18,5991.3
2013-12-19,5928.63
2013-12-20,5903.07
2013-12-23,5897.66
2013-12-24,5912.11
2013-12-25,5966.31
2013-12-26,5890.56
2013-12-27,5965.6
2013-12-30,5980.45
2013-12-31,6063.49
2014-01-01,6019.6
2014-01-02,6019.6
2014-01-03,5958.08
2014-01-06,5785.65
2014-01-07,5794.22
2014-01-08,5821.62
2014-01-09,5758.59
2014-01-10,5739.16
2014-01-13,5735.31
2014-01-14,5807.28
2014-01-15,5803.27
2014-01-16,5833.11
2014-01-17,5700.82
2014-01-20,5669.23
2014-01-21,5683.65
2014-01-22,5840.67
2014-01-23,5833.56
2014-01-24,5859.52
2014-01-27,5811.23
2014-01-28,5738.85
2014-01-29,5680.81
2014-01-30,5578.16
2014-02-07,5654.44
2014-02-10,5791.43
2014-02-11,5825.61
2014-02-12,5861.16
2014-02-13,5814.52
2014-02-14,5932.1
2014-02-17,6013.97
2014-02-18,5946.09
2014-02-19,5979.53
2014-02-20,5957.31
2014-02-21,5906.33
2014-02-24,5834.81
2014-02-25,5626.79
2014-02-26,5620.34
2014-02-27,5559.13
2014-02-28,5667.34
2014-03-03,5771.29
2014-03-04,5722.86
2014-03-05,5758.41
2014-03-06,5741.19
2014-03-07,5773.37
2014-03-10,5648.8
2014-03-11,5748.36
2014-03-12,5725.06
2014-03-13,5896.47
2014-03-14,5833.74
2014-03-17,5866.55
2014-03-18,5907.89
2014-03-19,5822.94
2014-03-20,5689.15
2014-03-21,5794.45
2014-03-24,5808.0
2014-03-25,5776.48
2014-03-26,5741.43
2014-03-27,5651.57
2014-03-28,5575.83
2014-03-31,5608.51
2014-04-01,5713.96
2014-04-02,5725.55
2014-04-03,5696.11
2014-04-04,5751.44
2014-04-08,5856.25
2014-04-09,5878.25
2014-04-10,5937.82
2014-04-11,6007.39
2014-04-14,6016.49
2014-04-15,5959.83
2014-04-16,5943.54
2014-04-17,5948.6
2014-04-18,5967.84
2014-04-21,5856.48
2014-04-22,5853.65
2014-04-23,5886.85
2014-04-24,5870.1
2014-04-25,5704.12
2014-04-28,5566.73
2014-04-29,5648.34
2014-04-30,5697.96
2014-05-05,5719.9
2014-05-06,5734.1
2014-05-07,5660.92
2014-05-08,5644.19
2014-05-09,5613.3
2014-05-12,5703.09
2014-05-13,5720.11
2014-05-14,5671.66
2014-05-15,5593.41
2014-05-16,5586.92
2014-05-19,5519.31
2014-05-20,5488.58
2014-05-21,5568.63
2014-05-22,5538.2
2014-05-23,5582.32
2014-05-26,5623.05
2014-05-27,5596.94
2014-05-28,5617.64
2014-05-29,5584.72
2014-05-30,5593.6
2014-06-03,5519.87
2014-06-04,5481.96
2014-06-05,5543.02
2014-06-06,5503.49
2014-06-09,5495.08
2014-06-10,5536.66
2014-06-11,5562.63
2014-06-12,5568.32
2014-06-13,5592.6
2014-06-16,5609.09
2014-06-17,5552.6
2014-06-18,5516.16
2014-06-19,5435.86
2014-06-20,5456.0
2014-06-23,5482.48
2014-06-24,5558.98
2014-06-25,5539.31
2014-06-26,5585.05
2014-06-27,5605.22
2014-06-30,5640.2
2014-07-01,5642.41
