date,close,adjclose
2021-03-21,174.23333740234375,163.04327392578125
2021-03-28,184.6666717529297,172.80653381347656
2021-04-04,173.3333282470703,162.20106506347656
2021-04-11,185.46665954589844,173.55514526367188
2021-04-18,206.38888549804688,193.13365173339844
2021-04-25,215.64999389648438,201.7999725341797
2021-05-02,204.04444885253906,190.93978881835938
2021-05-09,199.44444274902344,186.63522338867188
2021-05-16,208.64999389648438,195.24954223632812
2021-05-23,227.55555725097656,212.94090270996094
2021-05-30,240.11666870117188,224.69528198242188
2021-06-06,251.10000610351562,234.97320556640625
2021-06-13,250.0,233.94386291503906
2021-06-20,264.5722351074219,247.58018493652344
2021-06-27,288.6611022949219,270.1219787597656
2021-07-04,303.26666259765625,283.7895202636719
2021-07-11,295.0,276.18133544921875
2021-07-18,303.8944396972656,284.5084228515625
2021-07-25,305.77777099609375,286.2716064453125
2021-08-01,302.1555480957031,282.8804016113281
2021-08-08,278.9166564941406,261.1239929199219
2021-08-15,274.50555419921875,256.9942932128906
2021-08-22,281.9444580078125,263.9586486816406
2021-08-29,270.27777099609375,253.03619384765625
2021-09-05,278.9444580078125,261.1499938964844
2021-09-12,279.4444580078125,261.61810302734375
2021-09-19,277.76666259765625,260.04736328125
2021-09-26,292.0722351074219,273.4403381347656
2021-10-03,296.6666564941406,277.7416687011719
2021-10-10,316.1111145019531,295.94573974609375
2021-10-17,334.1111145019531,312.7974853515625
2021-10-24,355.1222229003906,332.46826171875
2021-10-31,352.272216796875,329.8000183105469
2021-11-07,356.1111145019531,333.39410400390625
2021-11-14,355.0,332.3538513183594
2021-11-21,365.5555419921875,342.23602294921875
2021-11-28,381.6666564941406,357.3193664550781
2021-12-05,355.52777099609375,332.847900390625
2021-12-12,361.772216796875,338.69403076171875
2021-12-19,320.4444580078125,300.002685546875
2021-12-26,326.6666564941406,305.82794189453125
2022-01-02,299.9444580078125,280.8104553222656
2022-01-09,320.77777099609375,300.3146667480469
2022-01-16,316.3833312988281,296.20062255859375
2022-01-23,329.22222900390625,308.220458984375
2022-01-30,329.22222900390625,308.220458984375
2022-02-06,272.2166748046875,254.85140991210938
2022-02-13,293.0555419921875,274.3609313964844
2022-02-20,293.77777099609375,275.0370788574219
2022-02-27,273.2166748046875,255.78761291503906
2022-03-06,274.1944580078125,256.70306396484375
2022-03-13,283.6111145019531,265.51904296875
2022-03-20,278.9277648925781,261.1343994140625
2022-03-27,288.27777099609375,269.887939453125
2022-04-03,275.0,257.45721435546875
2022-04-10,250.477783203125,234.49928283691406
2022-04-17,230.68333435058594,215.9675750732422
2022-04-24,227.4166717529297,212.90931701660156
2022-05-01,208.88333129882812,195.55824279785156
2022-05-08,230.44444274902344,215.74391174316406
2022-05-15,237.1666717529297,222.03732299804688
2022-05-22,219.11111450195312,205.1335906982422
2022-05-29,242.6666717529297,227.1864776611328
2022-06-05,252.22222900390625,236.1324462890625
2022-06-12,270.0333251953125,252.80734252929688
2022-06-19,313.0555419921875,293.0850830078125
2022-06-26,290.3555603027344,271.83319091796875
2022-07-03,300.5555419921875,281.3824768066406
2022-07-10,296.1111145019531,277.2215576171875
2022-07-17,295.5555419921875,276.701416015625
2022-07-24,282.5555419921875,264.53076171875
2022-07-31,280.9166564941406,262.9964294433594
2022-08-07,278.8888854980469,261.0979919433594
2022-08-14,295.5555419921875,276.701416015625
2022-08-21,281.54443359375,263.5841369628906
2022-08-28,259.0333251953125,242.509033203125
2022-09-04,251.23333740234375,235.20664978027344
2022-09-11,227.77777099609375,213.24734497070312
2022-09-18,231.85556030273438,217.0650177001953
2022-09-25,222.71665954589844,208.5091094970703
2022-10-02,222.71665954589844,208.82650756835938
2022-10-09,242.727783203125,227.589599609375
2022-10-16,229.44444274902344,215.1346893310547
2022-10-23,203.05555725097656,190.39163208007812
2022-10-30,224.6666717529297,210.6549072265625
2022-11-06,223.60000610351562,209.65476989746094
2022-11-13,211.5500030517578,198.3562774658203
2022-11-20,206.77777099609375,193.88168334960938
2022-11-27,217.7111053466797,204.1331329345703
2022-12-04,235.88888549804688,221.17721557617188
2022-12-11,232.227783203125,217.74444580078125
2022-12-18,221.37777709960938,207.5711212158203
2022-12-25,218.56666564941406,204.93533325195312
2023-01-01,231.477783203125,217.04122924804688
2023-01-08,244.1666717529297,228.93875122070312
2023-01-15,251.11111450195312,235.45008850097656
2023-01-22,251.11111450195312,235.45008850097656
2023-01-29,253.44444274902344,237.6378936767578
2023-02-05,247.75,232.29861450195312
2023-02-12,233.4388885498047,218.88003540039062
2023-02-19,225.22222900390625,211.17581176757812
2023-02-26,223.5111083984375,209.57142639160156
