date,close
2021-03-29,0.9829999804496765
2021-03-30,1.0219999551773071
2021-03-31,1.0130000114440918
2021-04-01,1.0440000295639038
2021-04-02,1.0390000343322754
2021-04-06,1.0410000085830688
2021-04-07,1.0329999923706055
2021-04-08,1.0509999990463257
2021-04-09,1.027999997138977
2021-04-12,1.0099999904632568
2021-04-13,1.0149999856948853
2021-04-14,1.031000018119812
2021-04-15,1.0230000019073486
2021-04-16,1.0219999551773071
2021-04-19,1.0520000457763672
2021-04-20,1.0509999990463257
2021-04-21,1.0540000200271606
2021-04-22,1.069000005722046
2021-04-23,1.100000023841858
2021-04-26,1.100000023841858
2021-04-27,1.1130000352859497
2021-04-28,1.1230000257492065
2021-04-29,1.1160000562667847
2021-04-30,1.1080000400543213
2021-05-06,1.0750000476837158
2021-05-07,1.055999994277954
2021-05-10,1.0759999752044678
2021-05-11,1.065000057220459
2021-05-12,1.0729999542236328
2021-05-13,1.0740000009536743
2021-05-14,1.0850000381469727
2021-05-17,1.1050000190734863
2021-05-18,1.11899995803833
2021-05-19,1.1160000562667847
2021-05-20,1.1169999837875366
2021-05-21,1.1419999599456787
2021-05-24,1.1349999904632568
2021-05-25,1.1519999504089355
2021-05-26,1.1510000228881836
2021-05-27,1.1629999876022339
2021-05-28,1.1339999437332153
2021-05-31,1.1660000085830688
2021-06-01,1.1790000200271606
2021-06-02,1.1690000295639038
2021-06-03,1.1640000343322754
2021-06-04,1.159999966621399
2021-06-07,1.159999966621399
2021-06-08,1.1480000019073486
2021-06-09,1.1619999408721924
2021-06-10,1.1690000295639038
2021-06-11,1.1759999990463257
2021-06-15,1.159999966621399
2021-06-16,1.1230000257492065
2021-06-17,1.1299999952316284
2021-06-18,1.1579999923706055
2021-06-21,1.1699999570846558
2021-06-22,1.187000036239624
2021-06-23,1.2139999866485596
2021-06-24,1.218999981880188
2021-06-25,1.2200000286102295
2021-06-28,1.2450000047683716
2021-06-29,1.218000054359436
2021-06-30,1.2100000381469727
2021-07-01,1.2200000286102295
2021-07-02,1.180999994277954
2021-07-05,1.1720000505447388
2021-07-06,1.121000051498413
2021-07-07,1.1449999809265137
2021-07-08,1.1050000190734863
2021-07-09,1.1130000352859497
2021-07-12,1.1430000066757202
2021-07-13,1.128999948501587
2021-07-14,1.1660000085830688
2021-07-15,1.1610000133514404
2021-07-16,1.1490000486373901
2021-07-19,1.156999945640564
2021-07-20,1.1269999742507935
2021-07-21,1.125
2021-07-22,1.1160000562667847
2021-07-23,1.0959999561309814
2021-07-26,1.0140000581741333
2021-07-27,0.9139999747276306
2021-07-28,0.9670000076293945
2021-07-29,1.0240000486373901
2021-07-30,0.9980000257492065
2021-08-02,1.00600004196167
2021-08-03,1.024999976158142
