date,close,adjclose
2021-03-21,69.71428680419922,63.64141082763672
2021-03-28,75.64286041259766,69.05354309082031
2021-04-04,73.17857360839844,66.80392456054688
2021-04-11,72.15714263916016,65.8714599609375
2021-04-18,79.39286041259766,72.47687530517578
2021-04-25,80.79285430908203,73.75492095947266
2021-05-02,75.77857208251953,69.17743682861328
2021-05-09,71.39286041259766,65.17376708984375
2021-05-16,70.6642837524414,64.5086441040039
2021-05-23,64.54285430908203,58.920467376708984
2021-05-30,67.80000305175781,61.89387893676758
2021-06-06,62.79999923706055,58.24333190917969
2021-06-13,57.150001525878906,53.003292083740234
2021-06-20,58.529998779296875,54.28315734863281
2021-06-27,59.209999084472656,54.913822174072266
2021-07-04,56.70000076293945,52.58594512939453
2021-07-11,54.349998474121094,50.40645217895508
2021-07-18,47.40999984741211,43.970008850097656
2021-07-25,42.27000045776367,39.20296096801758
2021-08-01,42.279998779296875,39.21223068237305
2021-08-08,46.849998474121094,43.450645446777344
2021-08-15,44.34000015258789,41.122764587402344
2021-08-22,42.91999816894531,39.80579376220703
2021-08-29,45.849998474121094,42.523197174072266
2021-09-05,45.45000076293945,42.1522216796875
2021-09-12,44.689998626708984,41.44736862182617
2021-09-19,45.40999984741211,42.11512756347656
2021-09-26,51.900001525878906,48.13422393798828
2021-10-03,54.70000076293945,50.73106384277344
2021-10-10,55.400001525878906,51.380271911621094
2021-10-17,57.029998779296875,52.89199447631836
2021-10-24,57.11000061035156,52.96619415283203
2021-10-31,58.209999084472656,53.98637771606445
2021-11-07,58.58000183105469,54.32952880859375
2021-11-14,57.56999969482422,53.392818450927734
2021-11-21,54.650001525878906,50.6846923828125
2021-11-28,53.31999969482422,49.45119094848633
2021-12-05,50.95000076293945,47.25315475463867
2021-12-12,47.36000061035156,43.92363357543945
2021-12-19,52.279998779296875,48.48664855957031
2021-12-26,53.36000061035156,49.488285064697266
2022-01-02,56.27000045776367,52.18714141845703
2022-01-09,55.70000076293945,51.65850067138672
2022-01-16,55.0,51.00929260253906
2022-01-23,54.59000015258789,50.62903594970703
2022-01-30,54.59000015258789,50.62903594970703
2022-02-06,60.70000076293945,56.295711517333984
2022-02-13,59.9900016784668,55.63722610473633
2022-02-20,57.20000076293945,53.04966735839844
2022-02-27,58.7400016784668,54.47792434692383
2022-03-06,55.63999938964844,51.60285186767578
2022-03-13,54.70000076293945,50.73106384277344
2022-03-20,54.95000076293945,50.96291732788086
2022-03-27,57.41999816894531,53.25369644165039
2022-04-03,53.709999084472656,49.81289291381836
2022-04-10,52.439998626708984,48.635040283203125
2022-04-17,55.060001373291016,51.06494140625
2022-04-24,52.22999954223633,48.44028091430664
2022-05-01,51.400001525878906,47.67050552368164
2022-05-08,49.279998779296875,45.70431900024414
2022-05-15,48.75,45.2127799987793
2022-05-22,49.310001373291016,45.73215103149414
2022-05-29,49.939998626708984,46.31643295288086
2022-06-05,51.58000183105469,47.837440490722656
2022-06-12,54.849998474121094,51.121849060058594
2022-06-19,56.900001525878906,53.03251647949219
2022-06-26,55.9900016784668,52.184364318847656
2022-07-03,62.84000015258789,58.56877136230469
2022-07-10,62.5,58.25188064575195
2022-07-17,58.79999923706055,54.803367614746094
2022-07-24,59.599998474121094,55.548988342285156
2022-07-31,58.40999984741211,54.43988037109375
2022-08-07,55.75,51.96067810058594
2022-08-14,58.279998779296875,54.3187141418457
2022-08-21,59.0,54.989776611328125
2022-08-28,59.0,54.989776611328125
2022-09-04,58.5,54.52375793457031
2022-09-11,58.900001525878906,54.89657211303711
2022-09-18,55.79999923706055,52.00727844238281
2022-09-25,54.52000045776367,50.81428146362305
2022-10-02,54.52000045776367,50.81428146362305
2022-10-09,58.459999084472656,54.48647689819336
2022-10-16,55.91999816894531,52.11912155151367
2022-10-23,47.529998779296875,44.29938888549805
2022-10-30,48.70000076293945,45.38986587524414
2022-11-06,48.65999984741211,45.35258483886719
2022-11-13,47.20000076293945,43.9918212890625
2022-11-20,46.880001068115234,43.693572998046875
2022-11-27,48.900001525878906,45.57627487182617
2022-12-04,48.790000915527344,45.473751068115234
2022-12-11,48.349998474121094,45.06365203857422
2022-12-18,47.88999938964844,44.634918212890625
2022-12-25,48.75,45.436466217041016
2023-01-01,47.4900016784668,44.262107849121094
2023-01-08,49.400001525878906,46.04228973388672
2023-01-15,48.099998474121094,44.83064651489258
2023-01-22,48.099998474121094,44.83064651489258
2023-01-29,50.119998931884766,46.713348388671875
2023-02-05,49.06999969482422,45.734718322753906
2023-02-12,47.93000030517578,44.672203063964844
2023-02-19,49.790000915527344,46.40578079223633
2023-02-26,49.7599983215332,46.377811431884766
2023-03-05,46.959999084472656,43.768131256103516
2023-03-12,47.959999084472656,44.700164794921875
2023-03-19,47.4900016784668,44.262107849121094
2023-03-26,49.0,45.66947555541992
2023-04-02,49.43000030517578,46.07024383544922
2023-04-09,48.2599983215332,44.97977066040039
2023-04-16,47.77000045776367,44.52307891845703
2023-04-23,47.869998931884766,44.61628341674805
2023-04-30,47.150001525878906,43.945220947265625
2023-05-07,46.709999084472656,43.535125732421875
2023-05-14,42.72999954223633,39.825645446777344
2023-05-21,42.81999969482422,39.90953063964844
2023-05-28,40.7599983215332,37.98954391479492
2023-06-04,40.790000915527344,38.01750564575195
2023-06-11,42.43000030517578,39.54603576660156
2023-06-18,42.150001525878906,39.28506851196289
2023-06-25,42.150001525878906,39.28506851196289
2023-07-02,41.68000030517578,38.847015380859375
2023-07-09,41.59000015258789,38.76313018798828
2023-07-16,43.02000045776367,40.809104919433594
2023-07-23,43.540000915527344,41.30238342285156
2023-07-30,43.310001373291016,41.084197998046875
2023-08-06,42.15999984741211,39.99330139160156
2023-08-13,41.0099983215332,38.902400970458984
2023-08-20,40.790000915527344,38.69371032714844
2023-08-27,40.880001068115234,38.77908706665039
2023-09-03,40.099998474121094,38.03916931152344
2023-09-10,40.47999954223633,38.39964294433594
2023-09-17,39.810001373291016,37.764076232910156
2023-09-24,37.88999938964844,35.9427490234375
2023-10-01,37.88999938964844,35.9427490234375
2023-10-08,36.0099983215332,34.15936279296875
2023-10-15,31.639999389648438,30.013948440551758
2023-10-22,36.150001525878906,34.292171478271484
2023-10-29,38.209999084472656,36.24630355834961
2023-11-05,37.40999984741211,35.48741912841797
2023-11-12,36.95000076293945,35.051055908203125
2023-11-19,38.939998626708984,36.938785552978516
2023-11-26,38.58000183105469,36.5972900390625
2023-12-03,40.099998474121094,38.03916931152344
2023-12-10,39.38999938964844,37.365657806396484
2023-12-17,39.90999984741211,37.85893630981445
2023-12-24,41.18000030517578,39.06366729736328
2023-12-31,40.439998626708984,38.3616943359375
2024-01-07,37.709999084472656,35.77199935913086
2024-01-14,36.72999954223633,34.84236145019531
2024-01-21,35.70000076293945,33.865299224853516
2024-01-28,35.34000015258789,33.523799896240234
2024-02-04,37.810001373291016,35.866859436035156
2024-02-18,38.380001068115234,36.40756607055664
2024-02-25,38.16999816894531,36.20835494995117
2024-03-03,39.099998474121094,37.0905647277832
2024-03-10,38.400001525878906,36.426536560058594
2024-03-17,42.25,40.078678131103516
2024-03-24,43.150001525878906,40.93242263793945
2024-03-31,45.2599983215332,42.93398666381836
2024-04-07,42.18000030517578,40.01227569580078
2024-04-14,43.47999954223633,41.24546432495117
2024-04-21,44.439998626708984,42.1561279296875
2024-04-28,43.619998931884766,41.37826919555664
2024-05-05,47.290000915527344,44.859657287597656
2024-05-12,47.689998626708984,45.23910140991211
2024-05-19,48.04999923706055,45.58060073852539
2024-05-26,47.150001525878906,44.72685623168945
2024-06-02,47.869998931884766,45.409854888916016
2024-06-09,45.029998779296875,42.7158088684082
2024-06-16,43.90999984741211,41.65336608886719
2024-06-23,43.599998474121094,41.35929489135742
2024-06-30,43.81999969482422,41.5679931640625
2024-07-07,43.040000915527344,40.82807922363281
2024-07-14,45.880001068115234,43.52212905883789
2024-07-21,43.040000915527344,40.82807922363281
2024-07-28,44.209999084472656,41.93794631958008
2024-08-04,43.29999923706055,41.07471466064453
2024-08-11,42.959999084472656,40.75218963623047
2024-08-18,38.560001373291016,36.57831573486328
2024-08-25,38.560001373291016,36.57831573486328
2024-09-01,38.099998474121094,36.14195251464844
2024-09-08,37.40999984741211,35.48741912841797
2024-09-15,35.93000030517578,34.08347702026367
2024-09-22,43.15999984741211,40.9419059753418
2024-09-29,46.310001373291016,43.93002700805664
2024-10-06,42.279998779296875,40.10713195800781
2024-10-13,42.189998626708984,40.02176284790039
2024-10-20,43.099998474121094,40.88499450683594
2024-10-27,44.0,41.73874282836914
2024-11-03,44.88999938964844,42.58300018310547
2024-11-10,42.13999938964844,39.97433090209961
2024-11-17,40.959999084472656,38.85497283935547
2024-11-24,40.72999954223633,38.63679122924805
2024-12-01,40.40999984741211,38.33323669433594
2024-12-08,40.34000015258789,38.26683807373047
