date,close
2014-01-01,1222.41
2014-01-02,1222.41
2014-01-03,1204.51
2014-01-06,1172.18
2014-01-07,1174.88
2014-01-08,1169.11
2014-01-09,1160.19
2014-01-10,1144.0
2014-01-13,1136.19
2014-01-14,1153.91
2014-01-15,1153.04
2014-01-16,1156.87
2014-01-17,1143.74
2014-01-20,1136.57
2014-01-21,1150.39
2014-01-22,1183.75
2014-01-23,1182.77
2014-01-24,1197.52
2014-01-27,1186.34
2014-01-28,1188.67
2014-01-29,1193.14
2014-01-30,1180.63
2014-02-07,1190.7
2014-02-10,1220.63
2014-02-11,1229.3
2014-02-12,1240.14
2014-02-13,1223.02
2014-02-14,1238.73
2014-02-17,1252.46
2014-02-18,1243.95
2014-02-19,1262.46
2014-02-20,1247.76
2014-02-21,1230.63
2014-02-24,1198.93
2014-02-25,1166.98
2014-02-26,1174.13
2014-02-27,1164.14
2014-02-28,1175.14
2014-03-03,1187.92
2014-03-04,1187.72
2014-03-05,1182.04
2014-03-06,1191.7
2014-03-07,1184.58
2014-03-10,1143.28
2014-03-11,1149.43
2014-03-12,1160.08
2014-03-13,1171.52
2014-03-14,1162.32
2014-03-17,1180.33
2014-03-18,1180.45
2014-03-19,1176.95
2014-03-20,1155.41
2014-03-21,1191.73
2014-03-24,1210.73
2014-03-25,1207.51
2014-03-26,1206.64
2014-03-27,1200.06
2014-03-28,1191.25
2014-03-31,1185.24
2014-04-01,1200.57
2014-04-02,1213.92
2014-04-03,1203.2
2014-04-04,1212.8
2014-04-08,1227.17
2014-04-09,1228.84
2014-04-10,1234.24
2014-04-11,1235.21
2014-04-14,1242.45
2014-04-15,1224.53
2014-04-16,1226.09
2014-04-17,1217.36
2014-04-18,1215.14
2014-04-21,1195.54
2014-04-22,1195.7
2014-04-23,1193.81
2014-04-24,1187.93
2014-04-25,1166.24
2014-04-28,1146.68
2014-04-29,1157.32
2014-04-30,1163.26
2014-05-05,1159.24
2014-05-06,1159.28
2014-05-07,1140.0
2014-05-08,1143.64
2014-05-09,1132.63
2014-05-12,1155.8
2014-05-13,1155.3
2014-05-14,1154.22
2014-05-15,1137.08
2014-05-16,1135.58
2014-05-19,1124.53
2014-05-20,1124.48
2014-05-21,1135.64
2014-05-22,1135.19
2014-05-23,1146.47
