date,close
2011-03-02,131.35
2011-03-03,131.4
2011-03-04,131.48
2011-03-07,131.4
2011-03-08,131.56
2011-03-09,131.62
2011-03-10,131.71
2011-03-11,131.53
2011-03-14,131.77
2011-03-15,131.87
2011-03-16,131.93
2011-03-17,131.97
2011-03-18,131.94
2011-03-21,131.76
2011-03-22,132.12
2011-03-23,131.82
2011-03-24,132.09
2011-03-25,132.09
2011-03-28,132.09
2011-03-29,132.17
2011-03-30,132.31
2011-03-31,132.31
2011-04-01,132.25
2011-04-06,132.05
2011-04-07,132.15
2011-04-08,132.15
2011-04-11,132.27
2011-04-12,132.4
2011-04-13,132.52
2011-04-14,132.57
2011-04-15,132.54
2011-04-18,132.45
2011-04-19,132.48
2011-04-20,132.47
2011-04-21,132.5
2011-04-22,132.46
2011-04-25,132.47
2011-04-26,132.48
2011-04-27,132.57
2011-04-28,132.65
2011-04-29,132.84
2011-05-03,133.01
2011-05-04,132.68
2011-05-05,133.49
2011-05-06,133.77
2011-05-09,133.9
2011-05-10,133.86
2011-05-11,133.88
2011-05-12,133.92
2011-05-13,133.96
2011-05-16,133.95
2011-05-17,133.98
2011-05-18,133.99
2011-05-19,133.9
2011-05-20,133.99
2011-05-23,134.02
2011-05-24,134.02
2011-05-25,134.06
2011-05-26,134.07
2011-05-27,134.04
2011-05-30,134.07
2011-05-31,134.08
2011-06-01,134.08
2011-06-02,134.04
2011-06-03,134.08
2011-06-07,134.11
2011-06-08,134.02
2011-06-09,133.91
2011-06-10,133.83
2011-06-13,133.84
2011-06-14,133.69
2011-06-15,133.39
2011-06-16,133.26
2011-06-17,133.3
2011-06-20,133.48
2011-06-21,133.54
2011-06-22,133.42
2011-06-23,133.31
2011-06-24,133.56
2011-06-27,133.54
2011-06-28,133.5
2011-06-29,133.54
2011-06-30,133.5
2011-07-01,133.6
2011-07-04,133.62
2011-07-05,133.61
2011-07-06,133.61
2011-07-07,133.56
2011-07-08,133.58
2011-07-11,133.59
2011-07-12,133.58
2011-07-13,133.56
2011-07-14,133.49
2011-07-15,133.41
2011-07-18,133.28
2011-07-19,132.94
2011-07-20,132.61
2011-07-21,132.33
2011-07-22,132.49
2011-07-25,132.45
2011-07-26,132.36
2011-07-27,132.39
2011-07-28,132.36
2011-07-29,132.36
2011-08-01,132.38
2011-08-02,132.43
2011-08-03,131.91
2011-08-04,132.0
2011-08-05,132.28
2011-08-08,132.55
2011-08-09,132.72
2011-08-10,132.82
2011-08-11,133.09
2011-08-12,133.0
2011-08-15,133.07
2011-08-16,133.04
2011-08-17,133.04
2011-08-18,133.05
2011-08-19,133.12
2011-08-22,133.23
2011-08-23,133.17
2011-08-24,133.15
2011-08-25,133.05
2011-08-26,132.94
2011-08-29,132.36
2011-08-30,132.19
2011-08-31,132.22
2011-09-01,132.39
2011-09-02,132.45
2011-09-05,132.53
2011-09-06,132.67
2011-09-07,132.56
2011-09-08,132.45
2011-09-09,132.5
2011-09-13,132.6
2011-09-14,132.57
2011-09-15,132.57
