date,close,adjclose
2021-03-21,6.880000114440918,4.966280460357666
2021-03-28,6.889999866485596,4.9734978675842285
2021-04-04,6.889999866485596,4.9734978675842285
2021-04-11,6.909999847412109,4.987935543060303
2021-04-18,6.75,4.872440814971924
2021-04-25,6.880000114440918,4.966280460357666
2021-05-02,6.929999828338623,5.002372741699219
2021-05-09,7.090000152587891,5.117867469787598
2021-05-16,6.929999828338623,5.002372741699219
2021-05-23,6.929999828338623,5.002372741699219
2021-05-30,6.829999923706055,4.930188179016113
2021-06-06,6.460000038146973,4.663106441497803
2021-06-13,6.510000228881836,4.6991987228393555
2021-06-20,6.579999923706055,4.749727249145508
2021-06-27,6.599999904632568,4.764164447784424
2021-07-04,6.039999961853027,4.3599324226379395
2021-07-11,6.039999961853027,4.70021915435791
2021-07-18,6.019999980926514,4.684655666351318
2021-07-25,5.880000114440918,4.575710296630859
2021-08-01,5.840000152587891,4.544582843780518
2021-08-08,5.889999866485596,4.583491802215576
2021-08-15,5.949999809265137,4.630183219909668
2021-08-22,6.03000020980835,4.692438125610352
2021-08-29,6.170000076293945,4.8013834953308105
2021-09-05,6.420000076293945,4.995928764343262
2021-09-12,6.239999771118164,4.855855464935303
2021-09-19,6.25,4.863637447357178
2021-09-26,6.260000228881836,4.871419429779053
2021-10-03,6.320000171661377,4.9181108474731445
2021-10-10,6.300000190734863,4.902547359466553
2021-10-17,6.449999809265137,5.0192742347717285
2021-10-24,6.349999904632568,4.941455841064453
2021-10-31,6.21999979019165,4.840292453765869
2021-11-07,6.21999979019165,4.840292453765869
2021-11-14,6.21999979019165,4.840292453765869
2021-11-21,6.119999885559082,4.7624735832214355
2021-11-28,6.199999809265137,4.824728488922119
2021-12-05,6.210000038146973,4.832510471343994
2021-12-12,6.349999904632568,4.941455841064453
2021-12-19,6.329999923706055,4.925892353057861
2021-12-26,6.400000095367432,4.98036527633667
2022-01-02,6.510000228881836,5.065965175628662
2022-01-09,6.449999809265137,5.0192742347717285
2022-01-16,6.650000095367432,5.174910545349121
2022-01-23,6.610000133514404,5.143783092498779
2022-01-30,6.610000133514404,5.143783092498779
2022-02-06,7.139999866485596,5.556219577789307
2022-02-13,7.050000190734863,5.4861836433410645
2022-02-20,6.840000152587891,5.322765350341797
