日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-04-26,4512.51,4485.64,4545.99,4405.49,401192539,386271344847.0,3.11,-0.61,-27.75,1.68
2024-04-30,4476.98,4499.03,4529.54,4456.54,228667689,224248590589.0,1.63,0.3,13.39,0.96
2024-05-10,4550.29,4591.49,4599.7,4513.47,432698016,420149855478.0,1.92,2.06,92.46,1.81
2024-05-17,4576.64,4654.65,4654.65,4547.11,408409872,411862900819.0,2.34,1.38,63.16,1.71
2024-05-24,4654.76,4591.69,4699.68,4588.93,407847135,410757352618.0,2.38,-1.35,-62.96,1.71
2024-05-31,4600.76,4563.28,4667.33,4563.28,332932927,328698129841.0,2.27,-0.62,-28.41,1.39
2024-06-07,4558.38,4569.57,4593.01,4537.27,354900331,356682760666.0,1.22,0.14,6.29,1.48
2024-06-14,4558.62,4503.36,4576.22,4454.23,317184323,304465941507.0,2.67,-1.45,-66.21,1.33
2024-06-21,4483.67,4487.26,4518.33,4445.18,319787378,307402259018.0,1.62,-0.36,-16.1,1.34
2024-06-28,4475.46,4505.06,4522.72,4447.95,333231209,308350017000.0,1.67,0.4,17.8,1.39
2024-07-05,4500.96,4488.91,4582.06,4462.81,332231537,314898583390.0,2.65,-0.36,-16.15,1.39
2024-07-12,4470.3,4491.46,4515.48,4442.7,354273706,331087827069.0,1.62,0.06,2.55,1.48
2024-07-19,4478.34,4514.32,4523.67,4454.77,340333874,315244290538.0,1.53,0.51,22.86,1.42
2024-07-26,4506.51,4382.19,4508.52,4352.59,361178162,318627675564.0,3.45,-2.93,-132.13,1.51
2024-08-02,4378.76,4378.81,4448.69,4355.24,351570207,310540735216.0,2.13,-0.08,-3.38,1.47
2024-08-09,4358.64,4301.91,4394.53,4270.91,293794465,265008041431.0,2.82,-1.76,-76.9,1.23
2024-08-16,4297.23,4382.57,4393.53,4284.89,251505681,218529138184.0,2.53,1.87,80.66,1.05
2024-08-23,4383.13,4443.94,4453.72,4362.26,292541143,253255517651.0,2.09,1.4,61.37,1.22
2024-08-30,4447.43,4327.11,4453.44,4311.85,366273822,313256544698.0,3.19,-2.63,-116.83,1.53
2024-09-06,4310.88,4217.67,4337.72,4215.91,348804983,289617821589.0,2.82,-2.53,-109.44,1.46
2024-09-13,4198.16,4112.87,4198.16,4085.76,295652341,249144834014.0,2.66,-2.48,-104.8,1.24
2024-09-20,4114.56,4209.18,4219.39,4114.56,181049455,155946191617.0,2.55,2.34,96.31,0.76
2024-09-27,4205.17,4729.92,4780.65,4203.84,583286168,549066376995.0,13.7,12.37,520.74,2.44
2024-09-30,4857.86,5039.21,5078.63,4806.28,289425641,288499453818.0,5.76,6.54,309.29,1.21
2024-10-11,5495.06,4937.22,5495.06,4860.01,929150913,962281701893.0,12.6,-2.02,-101.99,3.89
2024-10-18,4987.81,4970.8,5091.76,4829.62,678831743,682752993359.0,5.31,0.68,33.58,2.84
2024-10-25,4979.46,4964.62,5035.38,4909.86,520976241,528907031803.0,2.53,-0.12,-6.18,2.18
2024-11-01,4956.11,4895.17,4997.49,4816.18,566742533,558670264878.0,3.65,-1.4,-69.45,2.37
2024-11-08,4904.48,5029.31,5138.54,4857.13,634509850,685055304817.0,5.75,2.74,134.14,2.65
2024-11-15,4980.61,4882.98,5036.62,4882.98,566904203,593354978305.0,3.05,-2.91,-146.33,2.37
2024-11-22,4919.58,4767.51,5027.23,4767.51,576274687,524309666089.0,5.32,-2.36,-115.47,2.41
2024-11-29,4780.04,4812.35,4860.14,4731.87,399028667,383380010935.0,2.69,0.94,44.84,1.67
2024-12-06,4806.47,4928.08,4947.66,4793.65,424562328,419292133425.0,3.2,2.4,115.73,1.78
2024-12-13,4919.26,4886.32,5059.39,4884.17,489424698,481829837857.0,3.56,-0.85,-41.76,2.05
2024-12-20,4884.49,4871.91,4966.91,4869.57,433525940,393892229970.0,1.99,-0.29,-14.41,1.81
2024-12-27,4874.18,5002.9,5049.57,4874.18,459019152,426215803267.0,3.6,2.69,130.99,1.92
2025-01-03,4995.37,4829.76,5074.07,4819.86,406158393,378138127285.0,5.08,-3.46,-173.14,1.7
2025-01-10,4838.09,4766.46,4891.36,4766.46,392698579,358764319630.0,2.59,-1.31,-63.3,1.64
2025-01-17,4739.16,4825.47,4855.0,4692.3,343941014,321834778323.0,3.41,1.24,59.01,1.44
2025-01-24,4845.62,4823.56,4862.76,4724.81,373412488,343653504357.0,2.86,-0.04,-1.91,1.56
2025-01-27,4836.4,4864.37,4883.7,4836.4,74244588,68851762208.0,0.98,0.85,40.81,0.31
2025-02-07,4874.57,4836.29,4874.88,4761.92,241613673,222162004235.0,2.32,-0.58,-28.08,1.01
2025-02-14,4837.8,4907.39,4909.63,4829.61,417014671,385274087575.0,1.65,1.47,71.1,1.74
2025-02-21,4917.07,4860.34,4946.15,4832.87,517385580,472437466688.0,2.31,-0.96,-47.05,2.16
2025-02-28,4853.65,4822.54,4893.2,4795.9,499514585,477073534271.0,2.0,-0.78,-37.8,2.09
2025-03-07,4833.24,4876.59,4894.37,4807.75,428438659,407000227869.0,1.8,1.12,54.05,1.79
2025-03-14,4872.95,4944.98,4961.69,4812.55,404213796,416822220686.0,3.06,1.4,68.39,1.69
2025-03-21,4951.7,4898.43,4987.07,4884.83,391481065,410490832793.0,2.07,-0.94,-46.55,1.64
2025-03-28,4899.2,4902.47,4949.65,4891.19,347771162,333789539433.0,1.19,0.08,4.04,1.45
2025-04-03,4900.79,4885.6,4942.47,4851.78,315765585,289199926067.0,1.85,-0.34,-16.87,1.32
2025-04-11,4697.08,4738.89,4759.69,4498.89,644158620,579732882480.0,5.34,-3.0,-146.71,2.69
2025-04-18,4753.36,4854.24,4866.15,4742.7,369847544,325893619554.0,2.61,2.43,115.35,1.55
2025-04-25,4845.18,4850.06,4874.3,4824.82,323298044,283883818571.0,1.02,-0.09,-4.18,1.35
2025-04-30,4847.47,4801.96,4878.85,4798.16,220075015,200771603960.0,1.66,-0.99,-48.1,0.92
2025-05-09,4819.51,4924.1,4929.73,4790.71,294915150,276982316923.0,2.9,2.54,122.14,1.23
2025-05-16,4935.96,4988.51,5067.94,4920.3,382158075,377859512768.0,3.0,1.31,64.41,1.6
2025-05-23,4987.23,4995.06,5065.75,4980.6,287516868,279256522424.0,1.71,0.13,6.55,1.2
2025-05-30,4990.04,4990.27,5010.86,4963.06,286743861,266027555443.0,0.96,-0.1,-4.79,1.2
2025-06-06,4985.46,5019.62,5034.96,4969.37,263579544,258230893970.0,1.31,0.59,29.35,1.1
2025-06-13,5025.95,5029.15,5071.17,5007.0,366145283,354715673071.0,1.28,0.19,9.53,1.53
2025-06-20,5025.04,5065.35,5079.05,5016.63,344457787,332030385444.0,1.24,0.72,36.2,1.44
2025-06-27,5054.84,5134.85,5238.41,5029.09,455951462,473284386052.0,4.13,1.37,69.5,1.91
2025-07-04,5113.9,5242.64,5276.26,5089.66,346222337,348525764094.0,3.63,2.1,107.79,1.45
2025-07-11,5238.4,5244.6,5341.01,5215.31,485380343,484797494336.0,2.4,0.04,1.96,2.03
2025-07-18,5248.02,5215.51,5297.78,5168.72,408347993,399536827231.0,2.46,-0.55,-29.09,1.71
2025-07-25,5230.8,5251.22,5334.32,5196.9,710272349,692839154559.0,2.63,0.68,35.71,2.97
2025-08-01,5248.33,5159.43,5296.26,5148.62,555505821,563601206483.0,2.81,-1.75,-91.79,2.32
2025-08-08,5144.26,5247.41,5270.71,5143.83,404589960,392092527803.0,2.46,1.71,87.98,1.69
2025-08-15,5252.0,5229.49,5280.67,5189.59,502330262,529720874175.0,1.74,-0.34,-17.92,2.1
2025-08-22,5243.51,5329.5,5329.98,5189.86,595929973,639332345845.0,2.68,1.91,100.01,2.49
2025-08-29,5341.87,5245.75,5382.37,5210.86,708697474,756922480956.0,3.22,-1.57,-83.75,2.96
2025-09-05,5257.93,5170.71,5262.63,5103.83,652696892,686520245958.0,3.03,-1.43,-75.04,2.73
2025-09-12,5167.76,5156.69,5228.83,5149.28,543353707,558353654846.0,1.54,-0.27,-14.02,2.27
2025-09-19,5153.43,5005.95,5168.99,4972.43,602914815,628167779999.0,3.81,-2.92,-150.74,2.52
2025-09-26,5010.18,4990.79,5025.84,4949.93,487131550,509935403300.0,1.52,-0.3,-15.16,2.04
2025-09-30,4988.25,5004.26,5079.66,4960.28,245796962,291679387550.0,2.39,0.27,13.47,1.03
2025-10-10,5002.15,5067.22,5107.44,4983.48,316073968,336189283070.0,2.48,1.26,62.96,1.32
2025-10-17,4990.89,5140.0,5224.48,4990.64,677208969,742199641554.0,4.61,1.44,72.78,2.83
2025-10-24,5161.09,5210.86,5234.15,5108.97,517242170,551993023189.0,2.44,1.38,70.86,2.16
2025-10-31,5215.0,5179.32,5268.8,5174.11,604251418,677664681883.0,1.82,-0.61,-31.54,2.53
2025-11-07,5187.1,5308.77,5324.17,5176.35,516912950,600080356890.0,2.85,2.5,129.45,2.16
2025-11-14,5306.75,5337.79,5394.68,5290.64,489464304,574179935718.0,1.96,0.55,29.02,2.05
2025-11-21,5329.78,5206.53,5358.74,5204.13,488703996,519762264373.0,2.9,-2.46,-131.26,2.04
2025-11-28,5217.81,5209.73,5253.0,5176.27,384324045,405205321660.0,1.47,0.06,3.2,1.61
2025-12-05,5208.83,5279.15,5290.53,5207.37,434503007,432614897580.0,1.6,1.33,69.42,1.82
2025-12-12,5293.63,5231.04,5314.85,5189.37,479002098,506126794771.0,2.38,-0.91,-48.11,2.0
2025-12-19,5210.81,5302.18,5323.5,5206.31,412528128,450600693212.0,2.24,1.36,71.14,1.73
2025-12-26,5305.06,5319.2,5335.28,5276.5,355763699,398769642594.0,1.11,0.32,17.02,1.49
2025-12-31,5316.5,5318.45,5346.12,5290.31,265303725,289142109668.0,1.05,-0.01,-0.75,1.11
2026-01-09,5344.77,5370.9,5474.83,5331.0,622440961,725215195699.0,2.7,0.99,52.45,2.6
2026-01-16,5374.89,5252.05,5422.47,5232.45,721704113,840434533451.0,3.54,-2.21,-118.85,3.02
2026-01-23,5238.13,5197.09,5327.12,5180.8,695555185,788901085067.0,2.79,-1.05,-54.96,2.91
2026-01-30,5204.89,5272.74,5344.89,5198.22,930640296,1042032596412.0,2.82,1.46,75.65,3.89
2026-02-06,5240.46,5277.12,5315.36,5152.44,643573699,711070468467.0,3.09,0.08,4.38,2.69
2026-02-13,5294.36,5222.39,5330.56,5219.48,427757200,470123839575.0,2.1,-1.04,-54.73,1.79
2026-02-27,5269.81,5255.88,5323.23,5230.36,482568109,511010340023.0,1.78,0.64,33.49,2.02
2026-03-06,5254.42,5314.34,5384.09,5220.6,825569044,921652628710.0,3.11,1.11,58.46,3.45
2026-03-13,5306.48,5336.44,5383.04,5246.47,844285887,827444129792.0,2.57,0.42,22.1,3.53
2026-03-20,5335.11,5206.72,5364.25,5203.11,699895422,685012490482.0,3.02,-2.43,-129.72,2.93
2026-03-27,5159.37,5109.71,5162.3,5029.55,628318763,626295747156.0,2.55,-1.86,-97.01,2.63
