date,close
2024-08-05,4062.39
2024-08-06,4077.54
2024-08-07,4091.32
2024-08-08,4123.47
2024-08-09,4103.91
2024-08-12,4103.37
2024-08-13,4110.4
2024-08-14,4072.54
2024-08-15,4094.68
2024-08-16,4080.46
2024-08-19,4108.83
2024-08-20,4050.52
2024-08-21,4019.01
2024-08-22,4003.49
2024-08-23,4007.56
2024-08-26,3998.39
2024-08-27,3974.94
2024-08-28,3961.08
2024-08-29,3983.45
2024-08-30,4018.79
2024-09-02,3980.52
2024-09-03,4000.08
2024-09-04,3983.68
2024-09-05,4002.61
2024-09-06,3958.15
2024-09-09,3908.83
2024-09-10,3897.86
2024-09-11,3875.01
2024-09-12,3865.91
2024-09-13,3839.01
2024-09-18,3883.46
2024-09-19,3930.29
2024-09-20,3930.86
2024-09-23,3949.06
2024-09-24,4102.51
2024-09-25,4137.92
2024-09-26,4300.1
2024-09-27,4434.43
2024-09-30,4772.16
2024-10-08,4896.55
2024-10-09,4521.92
2024-10-10,4607.03
2024-10-11,4500.01
2024-10-14,4600.32
2024-10-15,4486.78
2024-10-16,4524.81
2024-10-17,4453.45
2024-10-18,4538.33
2024-10-21,4541.25
2024-10-22,4598.56
2024-10-23,4603.34
2024-10-24,4577.3
2024-10-25,4601.0
2024-10-28,4640.87
2024-10-29,4571.17
2024-10-30,4533.13
2024-10-31,4534.25
2024-11-01,4545.06
2024-11-04,4604.73
2024-11-05,4676.1
2024-11-06,4684.21
2024-11-07,4784.25
2024-11-08,4728.57
2024-11-11,4732.89
2024-11-12,4703.23
2024-11-13,4715.76
2024-11-14,4646.73
2024-11-15,4610.5
2024-11-18,4613.25
2024-11-19,4681.2
2024-11-20,4718.5
2024-11-21,4724.19
2024-11-22,4596.17
2024-11-25,4619.99
2024-11-26,4593.39
2024-11-27,4647.67
2024-11-28,4606.9
2024-11-29,4652.85
2024-12-02,4687.55
2024-12-03,4697.04
2024-12-04,4680.63
2024-12-05,4673.86
2024-12-06,4728.44
2024-12-09,4713.08
2024-12-10,4730.74
2024-12-11,4778.46
2024-12-12,4821.39
2024-12-13,4718.92
2024-12-16,4723.05
2024-12-17,4702.02
2024-12-18,4721.27
2024-12-19,4701.25
2024-12-20,4683.66
2024-12-23,4672.15
2024-12-24,4734.25
2024-12-25,4733.63
