date,value
20150414,11407.45
20150415,11269.26
20150416,11592.06
20150417,11741.00
20150420,11509.12
20150421,11704.86
20150422,12040.10
20150423,12036.95
20150424,11901.86
20150427,12219.07
20150428,12220.05
20150429,12221.02
20150430,12222.00
20150504,12222.98
20150505,12223.96
20150506,12224.94
20150507,12225.91
20150508,12226.89
20150511,12227.87
20150512,12228.85
20150513,12229.83
20150514,12230.81
20150515,12231.78
20150518,12232.76
20150519,12233.74
20150520,12234.72
20150521,12235.70
20150522,12236.68
20150525,12237.66
20150526,12238.64
20150527,12239.61
20150528,12240.59
20150529,12241.57
20150601,12242.55
20150602,12243.53
20150603,12244.51
20150604,12245.49
20150605,12246.47
20150608,12247.45
20150609,12248.43
20150610,12249.41
20150611,12250.39
20150612,12251.37
20150615,12252.35
20150616,12253.33
20150617,12254.31
20150618,12255.29
20150619,12256.27
20150623,12257.25
20150624,12258.23
20150625,12259.21
20150626,12260.19
20150629,12261.17
20150630,12262.15
20150701,12263.14
20150702,12264.12
20150703,12265.10
20150706,12266.08
20150707,12267.06
20150708,12268.04
20150709,12269.02
20150710,12270.00
20150713,12270.99
20150714,12271.97
20150715,12272.95
20150716,12273.93
20150717,12274.91
20150720,12275.90
20150721,12276.88
20150722,12277.86
20150723,12278.84
20150724,12279.82
20150727,12280.81
20150728,12281.79
20150729,12282.77
20150730,12283.75
20150731,12284.74
20150803,12285.72
20150804,12286.70
20150805,12287.69
20150806,12288.67
20150807,12289.65
20150810,12290.63
20150811,12291.62
20150812,12292.60
20150813,12293.58
20150814,12294.57
20150817,12295.55
20150818,12296.54
20150819,12297.52
20150820,12298.50
20150821,12299.49
20150824,12300.47
20150825,12301.45
20150826,12302.44
20150827,12303.42
20150828,12304.41
20150831,12305.39
20150901,12306.38
20150902,12307.36
20150907,12308.35
20150908,12309.33
20150909,12310.31
20150910,12311.30
20150911,12312.28
20150914,12313.27
20150915,12314.25
20150916,12315.24
20150917,12316.23
20150918,12317.21
20150921,12318.20
20150922,12319.18
20150923,12320.17
20150924,12321.15
20150925,12322.14
20150928,12323.12
20150929,12324.11
20150930,12325.10
20151008,12326.08
20151009,12327.07
20151012,12328.05
20151013,12329.04
20151014,12330.03
20151015,12331.01
20151016,12332.00
20151019,12332.99
20151020,12333.97
20151021,12334.96
20151022,12335.95
20151023,12336.93
20151026,12337.92
20151027,12338.91
20151028,12339.89
20151029,12340.88
20151030,12341.87
20151102,12342.86
20151103,12343.84
20151104,12344.83
20151105,12345.82
20151106,12346.81
20151109,12347.79
20151110,12348.78
20151111,12349.77
20151112,12350.76
20151113,12351.75
20151116,12352.73
20151117,12353.72
20151118,12354.71
20151119,12355.70
20151120,12356.69
20151123,12357.68
20151124,12358.66
20151125,12359.65
20151126,12360.64
20151127,12361.63
20151130,12362.62
20151201,12363.61
20151202,12364.60
20151203,12365.59
20151204,12366.58
20151207,12367.57
20151208,12368.55
20151209,12369.54
20151210,12370.53
20151211,12371.52
20151214,12372.51
20151215,12373.50
20151216,12374.49
20151217,12375.48
20151218,12376.47
20151221,12377.46
20151222,12378.45
20151223,12379.44
20151224,12380.43
20151225,12381.42
20151228,12382.41
20151229,12383.41
20151230,12384.40
20151231,12385.39
20160104,12386.38
20160105,12387.37
20160106,12388.36
20160107,12389.35
20160108,12390.34
20160111,12391.33
20160112,12392.32
20160113,12393.32
20160114,12394.31
20160115,12395.30
20160118,12396.29
