date,value
20060719,1.554931
20060720,1.560874
20060721,1.578159
20060724,1.579728
20060725,1.596879
20060726,1.594753
20060727,1.575510
20060728,1.559427
20060731,1.559427
20060801,1.559427
20060802,1.559427
20060803,1.559427
20060804,1.559427
20060807,1.559427
20060808,1.559427
20060809,1.559427
20060810,1.559427
20060811,1.559427
20060814,1.559427
20060815,1.559427
20060816,1.559427
20060817,1.559427
20060818,1.559427
20060821,1.559427
20060822,1.559427
20060823,1.559427
20060824,1.559427
20060825,1.559427
20060828,1.559427
20060829,1.563980
20060830,1.566629
20060831,1.570737
20060901,1.551457
20060904,1.573186
20060905,1.576949
20060906,1.583761
20060907,1.568110
20060908,1.574711
20060911,1.581624
20060912,1.587513
20060913,1.584485
20060914,1.585309
20060915,1.613973
20060918,1.622311
20060919,1.630570
20060920,1.634021
20060921,1.648125
20060922,1.635068
20060925,1.630103
20060926,1.607672
20060927,1.625672
20060928,1.645075
20060929,1.664967
20061009,1.707680
20061010,1.707925
20061011,1.705943
20061012,1.697250
20061013,1.703161
20061016,1.680507
20061017,1.677068
20061018,1.709561
20061019,1.711632
20061020,1.720771
20061023,1.689546
20061024,1.726003
20061025,1.742500
20061026,1.758797
20061027,1.739161
20061030,1.749647
20061031,1.775717
20061101,1.801265
20061102,1.799562
20061103,1.812063
20061106,1.850144
20061107,1.871284
20061108,1.849610
20061109,1.890798
20061110,1.874323
20061113,1.834649
20061114,1.858783
20061115,1.917035
20061116,1.921009
20061117,1.956631
20061120,2.010631
20061121,2.035666
20061122,2.042724
20061123,2.054390
20061124,2.050349
20061127,2.058019
20061128,2.049726
20061129,2.079348
20061130,2.149032
20061201,2.166821
20061204,2.231630
20061205,2.250320
20061206,2.227979
20061207,2.222446
20061208,2.149255
20061211,2.244565
20061212,2.264703
20061213,2.267163
20061214,2.300369
20061215,2.344495
20061218,2.424121
20061219,2.413835
20061220,2.426848
20061221,2.398328
20061222,2.388321
20061225,2.447119
20061226,2.445816
20061227,2.503768
20061228,2.499371
20061229,2.582047
20070104,2.615131
20070105,2.590652
20070108,2.637494
20070109,2.743981
20070110,2.821068
20070111,2.777821
20070112,2.717153
20070115,2.854419
20070116,2.936182
20070117,2.870850
20070118,2.870148
20070119,2.951867
20070122,3.056828
20070123,3.086906
20070124,3.146172
20070125,3.061993
20070126,3.158895
20070129,3.230116
20070130,3.196042
20070131,2.980475
20070201,2.997251
20070202,2.851235
20070205,2.798916
20070206,2.843577
20070207,2.912293
20070208,2.948972
20070209,2.915488
20070212,3.047110
20070213,3.097548
20070214,3.179934
20070215,3.276491
20070216,3.269322
20070226,3.282213
20070227,2.972238
20070228,3.054012
20070301,2.969210
20070302,3.014817
20070305,2.961195
20070306,3.039663
20070307,3.135652
20070308,3.181960
20070309,3.174736
20070312,3.173400
20070313,3.181103
20070314,3.102190
20070315,3.175960
20070316,3.142699
20070319,3.235025
20070320,3.239701
20070321,3.261764
20070322,3.272640
20070323,3.270180
20070326,3.308707
20070327,3.311579
20070328,3.335056
20070329,3.362941
20070330,3.357364
20070402,3.444047
20070403,3.498570
20070404,3.520989
20070405,3.555153
20070406,3.577940
20070409,3.643461
20070410,3.710697
20070411,3.761725
20070412,3.821881
20070413,3.797636
20070416,3.883963
20070417,3.909755
20070418,3.911236
20070419,3.714081
20070420,3.861889
20070423,4.004197
20070424,4.009797
20070425,4.005143
20070426,4.048379
20070427,3.977603
20070430,4.052442
20070508,4.197189
20070509,4.211771
20070510,4.243430
20070511,4.233924
20070514,4.294592
20070515,4.141830
20070516,4.255753
20070517,4.356507
20070518,4.352110
20070521,4.390492
20070522,4.425334
20070523,4.493661
20070524,4.481483
20070525,4.548240
20070528,4.656140
20070529,4.768894
20070530,4.468737
20070531,4.589205
20070601,4.497936
20070604,4.179467
20070605,4.341735
20070606,4.391371
20070607,4.518607
20070608,4.555687
20070611,4.682378
20070612,4.803570
20070613,4.875458
20070614,4.838924
20070615,4.882483
20070618,5.008283
20070619,5.006001
20070620,4.881236
20070621,4.930961
20070622,4.775117
20070625,4.599157
20070626,4.643673
20070627,4.790701
20070628,4.593669
20070629,4.527847
20070702,4.486570
20070703,4.597732
20070704,4.483019
20070705,4.274176
20070706,4.274176
20070709,4.411284
20070710,4.407044
20070711,4.414684
20070712,4.462056
20070713,4.453980
20070716,4.309486
20070717,4.445819
20070718,4.457848
20070719,4.458666
20070720,4.672654
20070723,4.867079
20070724,4.885398
20070725,4.983285
20070726,5.019085
20070727,4.986261
20070730,5.112137
20070731,5.168700
20070801,5.009797
20070802,5.195222
20070803,5.471426
20070806,5.593508
20070807,5.640624
20070808,5.568760
20070809,5.752421
20070810,5.680355
20070813,5.623431
20070814,5.724411
20070815,5.744760
20070816,5.633048
20070817,5.489692
20070820,5.826581
20070821,5.972030
20070822,6.091637
20070823,6.211489
20070824,6.333784
20070827,6.377659
20070828,6.393046
20070829,6.277094
20070830,6.322999
20070831,6.381283
20070903,6.499551
20070904,6.410706
20070905,6.388816
20070906,6.441554
20070907,6.259890
20070910,6.349670
20070911,6.082839
20070912,6.170631
20070913,6.357788
20070914,6.382473
20070917,6.439768
20070918,6.379869
20070919,6.323753
20070920,6.414330
20070921,6.402790
20070924,6.486385
20070925,6.449321
20070926,6.386139
20070927,6.485291
20070928,6.682606
20071008,6.845450
20071009,6.869348
20071010,6.892673
20071011,7.058503
20071012,7.054040
20071015,7.119550
20071016,7.199798
20071017,7.140770
20071018,6.904903
20071019,6.926113
20071022,6.815336
20071023,6.910248
20071024,7.037070
20071025,6.784266
20071026,6.892928
20071029,6.996596
20071030,7.082911
20071031,7.166878
20071101,7.109476
20071102,7.000315
20071105,6.760569
20071106,6.674179
20071107,6.729488
20071108,6.384640
20071109,6.384640
20071112,6.384640
20071113,6.384640
20071114,6.384640
20071115,6.384640
20071116,6.384640
20071119,6.384640
20071120,6.384640
20071121,6.384640
20071122,6.384640
20071123,6.384640
20071126,6.384640
20071127,6.384640
20071128,6.384640
20071129,6.384640
20071130,6.384640
20071203,6.384640
20071204,6.384640
20071205,6.384640
20071206,6.384640
20071207,6.384640
20071210,6.384640
20071211,6.384640
20071212,6.384640
20071213,6.384640
20071214,6.384640
20071217,6.384640
20071218,6.384640
20071219,6.384640
20071220,6.384640
20071221,6.384640
20071224,6.384640
20071225,6.384640
20071226,6.384640
20071227,6.384640
20071228,6.352008
20080102,6.352008
20080103,6.352008
20080104,6.352008
20080107,6.424151
20080108,6.443905
20080109,6.540884
20080110,6.582509
20080111,6.627233
20080114,6.674033
20080115,6.580132
20080116,6.337018
20080117,6.170003
20080118,6.170003
20080121,6.170003
20080122,6.170003
20080123,6.170003
20080124,6.170003
20080125,6.170003
20080128,6.170003
20080129,6.170003
20080130,6.170003
20080131,6.170003
20080201,6.170003
20080204,6.170003
20080205,6.170003
20080213,6.170003
20080214,6.170003
20080215,6.170003
20080218,6.170003
20080219,6.170003
20080220,6.170003
20080221,6.170003
20080222,6.170003
20080225,6.170003
20080226,6.170003
20080227,6.170003
20080228,6.170003
20080229,6.170003
20080303,6.170003
20080304,6.170003
20080305,6.170003
20080306,6.170003
20080307,6.170003
20080310,6.170003
20080311,6.170003
20080312,6.170003
20080313,6.170003
20080314,6.170003
20080317,6.170003
20080318,6.170003
20080319,6.170003
20080320,6.170003
20080321,6.170003
20080324,6.170003
20080325,6.170003
20080326,6.170003
20080327,6.170003
20080328,6.170003
20080331,6.170003
20080401,6.170003
20080402,6.170003
20080403,6.170003
20080407,6.170003
20080408,6.170003
20080409,6.170003
20080410,6.170003
20080411,6.170003
20080414,6.170003
20080415,6.170003
20080416,6.170003
20080417,6.170003
20080418,6.170003
20080421,6.170003
20080422,6.170003
20080423,6.170003
20080424,6.170003
20080425,6.170003
20080428,6.170003
20080429,6.170003
20080430,6.170003
20080505,6.170003
20080506,6.170003
20080507,6.170003
20080508,6.170003
20080509,6.170003
20080512,6.170003
20080513,6.170003
20080514,6.170003
20080515,6.170003
20080516,6.170003
20080519,6.170003
20080520,6.170003
20080521,6.170003
20080522,6.170003
20080523,6.170003
20080526,6.170003
20080527,6.170003
20080528,6.170003
20080529,6.170003
20080530,6.170003
20080602,6.170003
20080603,6.170003
20080604,6.170003
20080605,6.170003
20080606,6.170003
20080610,6.170003
20080611,6.170003
20080612,6.170003
20080613,6.170003
20080616,6.170003
20080617,6.170003
20080618,6.170003
20080619,6.170003
20080620,6.170003
20080623,6.170003
20080624,6.170003
20080625,6.170003
20080626,6.170003
20080627,6.170003
20080630,6.170003
20080701,6.170003
20080702,6.170003
20080703,6.170003
20080704,6.170003
20080707,6.170003
20080708,6.170003
20080709,6.170003
20080710,6.170003
20080711,6.170003
20080714,6.170003
20080715,6.170003
20080716,6.170003
20080717,6.170003
20080718,6.170003
20080721,6.170003
20080722,6.170003
20080723,6.170003
20080724,6.170003
20080725,6.170003
20080728,6.170003
20080729,6.170003
20080730,6.170003
20080731,6.170003
20080801,6.170003
20080804,6.170003
20080805,6.170003
20080806,6.170003
20080807,6.170003
20080808,6.170003
20080811,6.170003
20080812,6.170003
20080813,6.170003
20080814,6.170003
20080815,6.170003
20080818,6.170003
20080819,6.170003
20080820,6.170003
20080821,6.170003
20080822,6.170003
20080825,6.170003
20080826,6.170003
20080827,6.170003
20080828,6.170003
20080829,6.170003
20080901,6.170003
20080902,6.170003
20080903,6.170003
20080904,6.170003
20080905,6.170003
20080908,6.170003
20080909,6.170003
20080910,6.170003
20080911,6.170003
20080912,6.170003
20080916,6.170003
20080917,6.170003
20080918,6.170003
20080919,6.170003
20080922,6.170003
20080923,6.170003
20080924,6.170003
20080925,6.170003
20080926,6.170003
20081006,6.170003
20081007,6.170003
20081008,6.170003
20081009,6.170003
20081010,6.170003
20081013,6.170003
20081014,6.170003
20081015,6.170003
20081016,6.170003
20081017,6.170003
20081020,6.170003
20081021,6.170003
20081022,6.170003
20081023,6.170003
20081024,6.170003
20081027,6.170003
20081028,6.170003
20081029,6.170003
20081030,6.170003
20081031,6.170003
20081103,6.170003
20081104,6.170003
20081105,6.170003
20081106,6.170003
20081107,6.170003
20081110,6.170003
20081111,6.170003
20081112,6.170003
20081113,6.170003
20081114,6.170003
20081117,6.170003
20081118,6.170003
20081119,6.170003
20081120,6.170003
20081121,6.170003
20081124,6.170003
20081125,6.170003
20081126,6.170003
20081127,6.170003
20081128,6.170003
20081201,6.170003
